sno,candidate_id,candidate_name,candidate_link,constituency,party,criminal_cases,education,assets,liabilities
1,769,Afsar Mehad,https://www.myneta.info/up2012/candidate.php?candidate_id=769,JALALPUR,AD,1,Post Graduate,"Rs 3,34,50,000 ~ 3 Crore+","Rs 10,69,958 ~ 10 Lacs+"
2,2475,Amar Nath S/0 Ram Kuber,https://www.myneta.info/up2012/candidate.php?candidate_id=2475,BIKAPUR,PMSP,0,Post Graduate,"Rs 20,000 ~ 20 Thou+",Rs 0 ~
3,2540,Anita Bhaska,https://www.myneta.info/up2012/candidate.php?candidate_id=2540,ALAPUR (SC),MADP,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=2540&col=ta,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=2540&col=lia
4,2453,Babadeen,https://www.myneta.info/up2012/candidate.php?candidate_id=2453,HAIDERGARH (SC),RPI,0,Not Given,"Rs 23,10,000 ~ 23 Lacs+",Rs 0 ~
5,2507,Bhupendra Kumar Mishra,https://www.myneta.info/up2012/candidate.php?candidate_id=2507,AYODHYA ,IND,0,Graduate Professional,"Rs 38,845 ~ 38 Thou+",Rs 0 ~
6,2519,Dasharat,https://www.myneta.info/up2012/candidate.php?candidate_id=2519, KATEHARI,RUC,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=2519&col=ta,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=2519&col=lia
7,495,Dr. P.k. Rai  (pramod ),https://www.myneta.info/up2012/candidate.php?candidate_id=495,TAMKUHI RAJ ,SP,2,Graduate Professional,"Rs 6,85,24,244 ~ 6 Crore+","Rs 74,54,515 ~ 74 Lacs+"
8,3687,Etesh Chandra Gautam,https://www.myneta.info/up2012/candidate.php?candidate_id=3687,AURAIYA (SC),IND,0,12th Pass,"Rs 1,37,000 ~ 1 Lacs+",Rs 0 ~
9,1678,Hazi Jameer Ullah,https://www.myneta.info/up2012/candidate.php?candidate_id=1678,KOIL,SP,2,8th Pass,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=1678&col=ta,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=1678&col=lia
10,2442,Iliyas Ahma,https://www.myneta.info/up2012/candidate.php?candidate_id=2442,DARIYABAD,RLM,0,Not Given,"Rs 67,000 ~ 67 Thou+",Rs 0 ~
11,2443,Jagannat,https://www.myneta.info/up2012/candidate.php?candidate_id=2443,DARIYABAD,JKP,0,8th Pass,"Rs 5,32,000 ~ 5 Lacs+",Rs 0 ~
12,775,Khan A. Raheem,https://www.myneta.info/up2012/candidate.php?candidate_id=775,KAPTANGANJ,AD,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=775&col=ta,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=775&col=lia
13,2445,Lakha,https://www.myneta.info/up2012/candidate.php?candidate_id=2445,DARIYABAD,RPI(A),0,Not Given,"Rs 20,92,000 ~ 20 Lacs+",Rs 0 ~
14,1683,Manjroo,https://www.myneta.info/up2012/candidate.php?candidate_id=1683,ALIGARH,JD(U),0,8th Pass,"Rs 10,01,500 ~ 10 Lacs+",Rs 0 ~
15,3830,Manoj,https://www.myneta.info/up2012/candidate.php?candidate_id=3830,ETAWAH ,IND,2,8th Pass,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=3830&col=ta,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=3830&col=lia
16,2444,Mithai La,https://www.myneta.info/up2012/candidate.php?candidate_id=2444,DARIYABAD,MADP,0,10th Pass,"Rs 26,500 ~ 26 Thou+","Rs 88,000 ~ 88 Thou+"
17,2448,Mohd.maroo,https://www.myneta.info/up2012/candidate.php?candidate_id=2448,DARIYABAD,IND,0,8th Pass,"Rs 1,43,636 ~ 1 Lacs+","Rs 70,000 ~ 70 Thou+"
18,3684,Mukesh Kumar,https://www.myneta.info/up2012/candidate.php?candidate_id=3684,AURAIYA (SC),JKP,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=3684&col=ta,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=3684&col=lia
19,3683,Pramod Kumar,https://www.myneta.info/up2012/candidate.php?candidate_id=3683,AURAIYA (SC),RLM,0,8th Pass,"Rs 3,34,000 ~ 3 Lacs+",Rs 0 ~
20,1094,Pushpendra Singh,https://www.myneta.info/up2012/candidate.php?candidate_id=1094,CHITRAKOOT ,INC,0,Post Graduate,"Rs 6,78,057 ~ 6 Lacs+",Rs 0 ~
21,1664,Rajesh Kr. Bhardwaj,https://www.myneta.info/up2012/candidate.php?candidate_id=1664,ATRAULI,BJP,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=1664&col=ta,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=1664&col=lia
22,2455,Ram Kishor,https://www.myneta.info/up2012/candidate.php?candidate_id=2455,HAIDERGARH (SC),IND,0,10th Pass,"Rs 95,000 ~ 95 Thou+",Rs 0 ~
23,2548,Ram Singar,https://www.myneta.info/up2012/candidate.php?candidate_id=2548,ALAPUR (SC),IND,2,5th Pass,"Rs 4,25,000 ~ 4 Lacs+","Rs 25,000 ~ 25 Thou+"
24,6583,Ramesh Ind,https://www.myneta.info/up2012/candidate.php?candidate_id=6583,MUBARAKPUR,IND,0,Literate,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=6583&col=ta,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=6583&col=lia
25,1662,Ramesh Pal Singh,https://www.myneta.info/up2012/candidate.php?candidate_id=1662,BARAULI ,PECP,0,Literate,"Rs 35,80,000 ~ 35 Lacs+",Rs 0 ~
26,2454,Rani Kanaujiy,https://www.myneta.info/up2012/candidate.php?candidate_id=2454,HAIDERGARH (SC),RLM,0,12th Pass,"Rs 14,10,000 ~ 14 Lacs+","Rs 3,20,150 ~ 3 Lacs+"
27,2513,Sangeeta,https://www.myneta.info/up2012/candidate.php?candidate_id=2513,GOSHAINGANJ ,MADP,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=2513&col=ta,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=2513&col=lia
28,2434,Satendra Kuma,https://www.myneta.info/up2012/candidate.php?candidate_id=2434,ZAIDPUR (SC) ,RSBP,1,Graduate Professional,"Rs 52,00,000 ~ 52 Lacs+",Rs 0 ~
29,2511,Shalini Sing,https://www.myneta.info/up2012/candidate.php?candidate_id=2511,GOSHAINGANJ ,RLM,0,Doctorate,"Rs 3,67,420 ~ 3 Lacs+",Rs 0 ~
30,2450,Shesh Man,https://www.myneta.info/up2012/candidate.php?candidate_id=2450,DARIYABAD,IND,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=2450&col=ta,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=2450&col=lia
31,2512,Shiv Prakash,https://www.myneta.info/up2012/candidate.php?candidate_id=2512,GOSHAINGANJ ,LJP,0,10th Pass,"Rs 1,37,000 ~ 1 Lacs+",Rs 0 ~
32,1139,Shivaautar,https://www.myneta.info/up2012/candidate.php?candidate_id=1139,MANIKPUR,AD,1,Graduate Professional,"Rs 66,00,000 ~ 66 Lacs+",Rs 0 ~
33,2456,Siv Darsan,https://www.myneta.info/up2012/candidate.php?candidate_id=2456,HAIDERGARH (SC),IND,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=2456&col=ta,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=2456&col=lia
34,2514,Suneet Kumar Singh,https://www.myneta.info/up2012/candidate.php?candidate_id=2514,GOSHAINGANJ ,NAP,1,5th Pass,"Rs 60,000 ~ 60 Thou+",Rs 0 ~
35,2451,Sures,https://www.myneta.info/up2012/candidate.php?candidate_id=2451,DARIYABAD,IND,0,Not Given,Nil,Rs 0 ~
36,3686,Sushila Devi,https://www.myneta.info/up2012/candidate.php?candidate_id=3686,AURAIYA (SC),NLP,0,8th Pass,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=3686&col=ta,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=3686&col=lia
37,6834,Tara Kushwaha,https://www.myneta.info/up2012/candidate.php?candidate_id=6834,TAMKUHI RAJ ,IJP,0,12th Pass,"Rs 7,65,500 ~ 7 Lacs+",Rs 0 ~
38,1676,Vinod Kumar,https://www.myneta.info/up2012/candidate.php?candidate_id=1676,KOIL,JD(U),0,Post Graduate,"Rs 1,60,86,005 ~ 1 Crore+","Rs 3,15,122 ~ 3 Lacs+"
39,1666,Viresh Yadav,https://www.myneta.info/up2012/candidate.php?candidate_id=1666,ATRAULI,SP,3,Graduate,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=1666&col=ta,https://myneta.info/image_v2.php?myneta_folder=up2012&candidate_id=1666&col=lia
