sno,candidate_id,candidate_name,candidate_link,constituency,party,criminal_cases,education,assets,liabilities
1,220,Abdul Sattar,https://myneta.info/punjab2022/candidate.php?candidate_id=220,MALERKOTLA,CPI(M),0,5th Pass,"Rs 12,05,550 ~ 12 Lacs+",Rs 0 ~
2,742,Abhikaran Singh,https://myneta.info/punjab2022/candidate.php?candidate_id=742,BARNALA,IND,0,Graduate Professional,"Rs 17,64,312 ~ 17 Lacs+",Rs 0 ~
3,715,Abhishek Singh,https://myneta.info/punjab2022/candidate.php?candidate_id=715,PATIALA RURAL,IND,0,12th Pass,"Rs 8,70,000 ~ 8 Lacs+","Rs 6,95,000 ~ 6 Lacs+"
4,625,Adesh Partap Singh,https://myneta.info/punjab2022/candidate.php?candidate_id=625,PATTI,SAD,0,Post Graduate,"Rs 83,13,54,000 ~ 83 Crore+","Rs 2,09,21,000 ~ 2 Crore+"
5,231,Adv.Raminder Pal Singh,https://myneta.info/punjab2022/candidate.php?candidate_id=231,LUDHIANA CENTRAL,Peoples Party of India (Democratic),1,Graduate Professional,"Rs 3,21,247 ~ 3 Lacs+","Rs 45,087 ~ 45 Thou+"
6,967,Advocate Ajay Kumar Phillaur,https://myneta.info/punjab2022/candidate.php?candidate_id=967,PHILLAUR (SC),IND,0,Post Graduate,"Rs 7,65,794 ~ 7 Lacs+",Rs 0 ~
7,107,Advocate Balwinder Kumar,https://myneta.info/punjab2022/candidate.php?candidate_id=107,KARTARPUR (SC),BSP,0,Post Graduate,"Rs 43,73,571 ~ 43 Lacs+",Rs 0 ~
8,1282,Advocate Bikram Singh Sidhu,https://myneta.info/punjab2022/candidate.php?candidate_id=1282,LUDHIANA WEST,BJP,0,Post Graduate,"Rs 13,93,64,590 ~ 13 Crore+","Rs 1,97,75,017 ~ 1 Crore+"
9,188,Advocate Jyoti Pal Bhim,https://myneta.info/punjab2022/candidate.php?candidate_id=188,PATHANKOT,BSP,0,Graduate Professional,https://myneta.info/image_v2.php?myneta_folder=punjab2022&candidate_id=188&col=ta,https://myneta.info/image_v2.php?myneta_folder=punjab2022&candidate_id=188&col=lia
10,10,Advocate Nirmal Preet Singh Hira,https://myneta.info/punjab2022/candidate.php?candidate_id=10,AMRITSAR WEST (SC),IND,0,Graduate Professional,"Rs 18,21,566 ~ 18 Lacs+","Rs 3,60,025 ~ 3 Lacs+"
11,894,Advocate Prabhjot Singh,https://myneta.info/punjab2022/candidate.php?candidate_id=894,PAYAL (SC),IND,0,Post Graduate,"Rs 1,68,935 ~ 1 Lacs+","Rs 2,02,308 ~ 2 Lacs+"
12,908,Ajaib Singh,https://myneta.info/punjab2022/candidate.php?candidate_id=908,NIHAL SINGH WALA (SC),IND,0,5th Pass,"Rs 1,40,000 ~ 1 Lacs+",Rs 0 ~
13,682,Ajaib Singh Bathoi,https://myneta.info/punjab2022/candidate.php?candidate_id=682,SAMANA,SP,3,10th Pass,"Rs 3,43,000 ~ 3 Lacs+",Rs 0 ~
14,246,Ajaib Singh Ratolan,https://myneta.info/punjab2022/candidate.php?candidate_id=246,DIRBA (SC),INC,0,10th Pass,"Rs 20,20,064 ~ 20 Lacs+","Rs 3,50,000 ~ 3 Lacs+"
15,1034,Ajaipal Singh Sandhu,https://myneta.info/punjab2022/candidate.php?candidate_id=1034,KOTKAPURA,INC,0,Graduate,"Rs 12,24,06,997 ~ 12 Crore+","Rs 3,60,355 ~ 3 Lacs+"
16,570,Ajay Bhatia,https://myneta.info/punjab2022/candidate.php?candidate_id=570,AMRITSAR SOUTH,IND,0,12th Pass,"Rs 4,74,000 ~ 4 Lacs+",Rs 0 ~
