sno,candidate_id,candidate_name,candidate_link,constituency,party,criminal_cases,education,assets,liabilities
1,49,Davendra Chand,https://www.myneta.info/utt2012/candidate.php?candidate_id=49,KHATIMA,INC,0,Graduate,"Rs 39,92,855 ~ 39 Lacs+","Rs 6,39,790 ~ 6 Lacs+"
2,226,Narendra Singh,https://www.myneta.info/utt2012/candidate.php?candidate_id=226,DWARAHAT,BJP,2,12th Pass,"Rs 34,09,344 ~ 34 Lacs+","Rs 1,25,000 ~ 1 Lacs+"
3,105,Rajendra Barakoti,https://www.myneta.info/utt2012/candidate.php?candidate_id=105,SOMESHWAR (SC),INC,0,10th Pass,"Rs 24,77,000 ~ 24 Lacs+","Rs 10,79,000 ~ 10 Lacs+"
4,623,Aale Nabi,https://www.myneta.info/utt2012/candidate.php?candidate_id=623,KASHIPUR,IND,0,5th Pass,"Rs 16,35,000 ~ 16 Lacs+",Rs 0 ~
5,616,Abdul Aziz Qureshi,https://www.myneta.info/utt2012/candidate.php?candidate_id=616,KASHIPUR,SP,1,12th Pass,"Rs 27,92,210 ~ 27 Lacs+",Rs 0 ~
6,656,Abdul Gaffar,https://www.myneta.info/utt2012/candidate.php?candidate_id=656,RAMNAGAR,SP,0,8th Pass,"Rs 7,96,000 ~ 7 Lacs+",Rs 0 ~
7,537,Abdul Mannan,https://www.myneta.info/utt2012/candidate.php?candidate_id=537,KHANPUR,Mahan Dal,0,10th Pass,"Rs 1,57,86,898 ~ 1 Crore+",Rs 0 ~
8,696,Abdul Matin Siddiqi,https://www.myneta.info/utt2012/candidate.php?candidate_id=696,HALDWANI,SP,8,8th Pass,"Rs 22,48,196 ~ 22 Lacs+",Rs 0 ~
9,611,Abdul Sattar,https://www.myneta.info/utt2012/candidate.php?candidate_id=611,LAKSAR,IND,0,Not Given,https://myneta.info/image_v2.php?myneta_folder=utt2012&candidate_id=611&col=ta,https://myneta.info/image_v2.php?myneta_folder=utt2012&candidate_id=611&col=lia
10,315,Achla Khandewal,https://www.myneta.info/utt2012/candidate.php?candidate_id=315,GHANSALI (SC),BSP,0,Graduate,"Rs 24,31,000 ~ 24 Lacs+","Rs 10,02,000 ~ 10 Lacs+"
11,763,Ad. Govind Lal Verma,https://www.myneta.info/utt2012/candidate.php?candidate_id=763,ALMORA,UPP,0,Graduate Professional,"Rs 36,29,552 ~ 36 Lacs+",Rs 0 ~
12,306,Adesh Chauhan,https://www.myneta.info/utt2012/candidate.php?candidate_id=306,BHEL RANIPUR,BJP,0,12th Pass,"Rs 77,02,745 ~ 77 Lacs+","Rs 95,180 ~ 95 Thou+"
13,417,Adesh Garg,https://www.myneta.info/utt2012/candidate.php?candidate_id=417,DEHRADUN CANTONMENT,IND,1,12th Pass,"Rs 75,84,113 ~ 75 Lacs+","Rs 4,47,472 ~ 4 Lacs+"
14,21,Adesh Singh Chauhan,https://www.myneta.info/utt2012/candidate.php?candidate_id=21,JASPUR,BJP,0,12th Pass,"Rs 64,62,172 ~ 64 Lacs+",Rs 0 ~
15,160,Aditya Kothari,https://www.myneta.info/utt2012/candidate.php?candidate_id=160,NARENDRANAGAR,IND,0,Graduate,"Rs 1,53,91,968 ~ 1 Crore+","Rs 76,66,626 ~ 76 Lacs+"
16,660,Ajay Arya,https://www.myneta.info/utt2012/candidate.php?candidate_id=660,RAMNAGAR,IND,0,10th Pass,"Rs 17,00,500 ~ 17 Lacs+",Rs 0 ~
17,103,Ajay Bhatt,https://www.myneta.info/utt2012/candidate.php?candidate_id=103,RANIKHET,BJP,0,Graduate Professional,"Rs 31,37,910 ~ 31 Lacs+","Rs 5,00,000 ~ 5 Lacs+"
18,453,Ajay Kathuria,https://www.myneta.info/utt2012/candidate.php?candidate_id=453,RISHIKESH,IND,0,Graduate Professional,https://myneta.info/image_v2.php?myneta_folder=utt2012&candidate_id=453&col=ta,https://myneta.info/image_v2.php?myneta_folder=utt2012&candidate_id=453&col=lia
19,268,Ajay Sood,https://www.myneta.info/utt2012/candidate.php?candidate_id=268,RAIPUR,BSP,0,Graduate,"Rs 55,54,202 ~ 55 Lacs+","Rs 1,50,000 ~ 1 Lacs+"
20,104,Ajay Tamta,https://www.myneta.info/utt2012/candidate.php?candidate_id=104,SOMESHWAR (SC),BJP,0,12th Pass,"Rs 31,27,175 ~ 31 Lacs+","Rs 7,45,253 ~ 7 Lacs+"
21,218,Ajijur Rehaman,https://www.myneta.info/utt2012/candidate.php?candidate_id=218,DHARAMPUR,Muslim League Kerala State Committee,0,Literate,"Rs 22,93,000 ~ 22 Lacs+",Rs 0 ~
22,628,Aladdin,https://www.myneta.info/utt2012/candidate.php?candidate_id=628,HARIDWAR RURAL,MaJP,0,Not Given,"Rs 6,70,000 ~ 6 Lacs+",Rs 0 ~
23,330,Alok Meherwal,https://www.myneta.info/utt2012/candidate.php?candidate_id=330,BADRINATH,SP,0,8th Pass,"Rs 3,10,450 ~ 3 Lacs+","Rs 1,50,000 ~ 1 Lacs+"
24,760,Amar Ram (captain),https://www.myneta.info/utt2012/candidate.php?candidate_id=760,SOMESHWAR (SC),SaSP,0,10th Pass,"Rs 7,64,570 ~ 7 Lacs+",Rs 0 ~
25,622,Amarjeet Singh,https://www.myneta.info/utt2012/candidate.php?candidate_id=622,KASHIPUR,IND,0,10th Pass,"Rs 83,90,000 ~ 83 Lacs+","Rs 4,00,000 ~ 4 Lacs+"
26,488,Ambris Kumar,https://www.myneta.info/utt2012/candidate.php?candidate_id=488,BHEL RANIPUR,IND,1,Post Graduate,"Rs 41,81,000 ~ 41 Lacs+","Rs 15,00,000 ~ 15 Lacs+"
27,208,Amit,https://www.myneta.info/utt2012/candidate.php?candidate_id=208,SAHASPUR,AITC,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=utt2012&candidate_id=208&col=ta,https://myneta.info/image_v2.php?myneta_folder=utt2012&candidate_id=208&col=lia
28,421,Amit Singh,https://www.myneta.info/utt2012/candidate.php?candidate_id=421,MUSSOORIE,UtRM,0,10th Pass,"Rs 25,02,000 ~ 25 Lacs+","Rs 46,00,000 ~ 46 Lacs+"
29,250,Amrita Rawat,https://www.myneta.info/utt2012/candidate.php?candidate_id=250,RAMNAGAR,INC,0,Graduate,"Rs 13,57,86,327 ~ 13 Crore+",Rs 0 ~
30,4,Anand Prakash,https://www.myneta.info/utt2012/candidate.php?candidate_id=4,LANSDOWNE,UKDP,0,10th Pass,"Rs 1,80,26,500 ~ 1 Crore+","Rs 30,50,000 ~ 30 Lacs+"
31,773,Anand Prakash Gupta,https://www.myneta.info/utt2012/candidate.php?candidate_id=773,CHAMPAWAT,IND,0,10th Pass,"Rs 21,60,000 ~ 21 Lacs+","Rs 4,00,000 ~ 4 Lacs+"
32,22,Anand Singh,https://www.myneta.info/utt2012/candidate.php?candidate_id=22,JASPUR,UKDP,0,12th Pass,"Rs 43,40,000 ~ 43 Lacs+",Rs 0 ~
33,329,Anand Singh,https://www.myneta.info/utt2012/candidate.php?candidate_id=329,BADRINATH,CPI,0,Graduate Professional,"Rs 15,70,000 ~ 15 Lacs+","Rs 20,000 ~ 20 Thou+"
34,739,Anand Singh Kapkoti,https://www.myneta.info/utt2012/candidate.php?candidate_id=739,KAPKOT,IND,0,Literate,"Rs 5,00,000 ~ 5 Lacs+",Rs 0 ~
35,271,Anil Kalura,https://www.myneta.info/utt2012/candidate.php?candidate_id=271,RISHIKESH,UKDP,0,10th Pass,"Rs 2,83,000 ~ 2 Lacs+","Rs 1,25,000 ~ 1 Lacs+"
36,547,Anil Kumar,https://www.myneta.info/utt2012/candidate.php?candidate_id=547,MANGLOR,Inqalab Vikas Dal,0,Graduate Professional,https://myneta.info/image_v2.php?myneta_folder=utt2012&candidate_id=547&col=ta,https://myneta.info/image_v2.php?myneta_folder=utt2012&candidate_id=547&col=lia
37,650,Anil Kumar,https://www.myneta.info/utt2012/candidate.php?candidate_id=650,YAMKESHWAR,IND,0,12th Pass,"Rs 30,300 ~ 30 Thou+",Rs 0 ~
38,702,Anil Kumar,https://www.myneta.info/utt2012/candidate.php?candidate_id=702,HALDWANI,IND,0,8th Pass,"Rs 2,32,623 ~ 2 Lacs+",Rs 0 ~
39,347,Anil Nautiyal,https://www.myneta.info/utt2012/candidate.php?candidate_id=347,KARANPRAYAG,IND,0,10th Pass,"Rs 56,99,500 ~ 56 Lacs+","Rs 1,85,000 ~ 1 Lacs+"
40,395,Anil Pant,https://www.myneta.info/utt2012/candidate.php?candidate_id=395,RAIPUR,IND,0,Post Graduate,"Rs 6,75,000 ~ 6 Lacs+",Rs 0 ~
41,599,Anita,https://www.myneta.info/utt2012/candidate.php?candidate_id=599,BAZPUR (SC),LJP,0,Post Graduate,"Rs 60,400 ~ 60 Thou+",Rs 0 ~
42,99,Anoop Ram Kohali,https://www.myneta.info/utt2012/candidate.php?candidate_id=99,SALT,BSP,0,10th Pass,"Rs 32,60,000 ~ 32 Lacs+","Rs 60,000 ~ 60 Thou+"
43,568,Ansuiya Rana,https://www.myneta.info/utt2012/candidate.php?candidate_id=568,NANAKMATA (ST),SP,0,10th Pass,"Rs 46,04,491 ~ 46 Lacs+",Rs 0 ~
44,548,Anuj,https://www.myneta.info/utt2012/candidate.php?candidate_id=548,MANGLOR,SP,4,Graduate,"Rs 9,15,280 ~ 9 Lacs+",Rs 0 ~
45,440,Anuj Dimri,https://www.myneta.info/utt2012/candidate.php?candidate_id=440,DOIWWALA,IND,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=utt2012&candidate_id=440&col=ta,https://myneta.info/image_v2.php?myneta_folder=utt2012&candidate_id=440&col=lia
46,522,Anuj Verma,https://www.myneta.info/utt2012/candidate.php?candidate_id=522,PIRANKALIYAR,IND,0,5th Pass,"Rs 4,30,000 ~ 4 Lacs+",Rs 0 ~
