sno,candidate_id,candidate_name,candidate_link,constituency,party,criminal_cases,education,assets,liabilities
1,1520,Dilipkumar Virajibhai Thakor,https://myneta.info/gujarat2012/candidate.php?candidate_id=1520,CHANASMA,BJP,1,10th Pass,"Rs 4,73,21,283 ~ 4 Crore+","Rs 6,02,600 ~ 6 Lacs+"
2,532,Panchal Ranjitbhai Dahyabhai,https://myneta.info/gujarat2012/candidate.php?candidate_id=532,JALALPORE,INC,0,8th Pass,"Rs 24,67,86,333 ~ 24 Crore+","Rs 1,52,09,725 ~ 1 Crore+"
3,2186,Vikramsinh  Jatubha Parmar,https://myneta.info/gujarat2012/candidate.php?candidate_id=2186,VEJALPUR,VISHVA HINDUSTANI SANGATHAN,2,Graduate,"Rs 44,51,941 ~ 44 Lacs+",Rs 0 ~
4,1506,Aacharya Dr.nimaben Bhavesbhai,https://myneta.info/gujarat2012/candidate.php?candidate_id=1506,BHUJ,BJP,1,Post Graduate,"Rs 34,64,63,236 ~ 34 Crore+","Rs 1,89,22,966 ~ 1 Crore+"
5,2345,Aadambhai Abdulbhai Patel,https://myneta.info/gujarat2012/candidate.php?candidate_id=2345,AKOTA,IND,0,10th Pass,"Rs 4,26,75,000 ~ 4 Crore+","Rs 30,000 ~ 30 Thou+"
6,1844,Aarab Salim Umarbhai,https://myneta.info/gujarat2012/candidate.php?candidate_id=1844,BHUJ,IND,0,8th Pass,"Rs 57,269 ~ 57 Thou+",Rs 0 ~
7,483,Aashifbhai Alarakhbhai Shekh,https://myneta.info/gujarat2012/candidate.php?candidate_id=483,BOTAD,IND,0,10th Pass,"Rs 2,12,000 ~ 2 Lacs+",Rs 0 ~
8,122,Abbasbhai Ibrahimbhai Noyda,https://myneta.info/gujarat2012/candidate.php?candidate_id=122,JAMJODHPUR,IND,0,8th Pass,"Rs 4,00,000 ~ 4 Lacs+",Rs 0 ~
9,1495,Abhani Mathurdas Vrajalal,https://myneta.info/gujarat2012/candidate.php?candidate_id=1495,SOMNATH,IND,0,5th Pass,https://myneta.info/image_v2.php?myneta_folder=gujarat2012&candidate_id=1495&col=ta,https://myneta.info/image_v2.php?myneta_folder=gujarat2012&candidate_id=1495&col=lia
10,18,Abubakar Rahimbhai Jangad	,https://myneta.info/gujarat2012/candidate.php?candidate_id=18,BOTAD,IND,0,Literate,"Rs 5,12,000 ~ 5 Lacs+",Rs 0 ~
11,1101,Advocate Purva Pradip Gajare,https://myneta.info/gujarat2012/candidate.php?candidate_id=1101,PARDI,IND,0,Post Graduate,"Rs 10,21,000 ~ 10 Lacs+","Rs 1,80,000 ~ 1 Lacs+"
12,605,Aghara Ghanshyambhai Kanjibhai,https://myneta.info/gujarat2012/candidate.php?candidate_id=605,WADHWAN,BSP,0,Literate,"Rs 11,000 ~ 11 Thou+",Rs 0 ~
13,1428,Ahir Hardas Karshan Khava,https://myneta.info/gujarat2012/candidate.php?candidate_id=1428,JAMJODHPUR,INC,0,8th Pass,"Rs 4,13,64,201 ~ 4 Crore+","Rs 85,55,365 ~ 85 Lacs+"
14,1507,Ahir Vasanbhai Gopalbhai,https://myneta.info/gujarat2012/candidate.php?candidate_id=1507,ANJAR,BJP,0,5th Pass,"Rs 2,42,16,626 ~ 2 Crore+","Rs 2,00,000 ~ 2 Lacs+"
15,898,Ajamery Sulemanbhai Hasanbhai,https://myneta.info/gujarat2012/candidate.php?candidate_id=898,GARIADHAR,IND,0,5th Pass,"Rs 4,36,000 ~ 4 Lacs+",Rs 0 ~
16,2184,Ajaybhai  Kanubhai Joshi,https://myneta.info/gujarat2012/candidate.php?candidate_id=2184,VEJALPUR,LJSP,0,10th Pass,"Rs 13,35,000 ~ 13 Lacs+",Rs 0 ~
17,1808,Ajaykumar Saburbhai Amliyar,https://myneta.info/gujarat2012/candidate.php?candidate_id=1808,LIMKHEDA (ST),BSP,0,12th Pass,"Rs 62,000 ~ 62 Thou+",Rs 0 ~
18,2192,Ajmeri Iliyas Ganibhai,https://myneta.info/gujarat2012/candidate.php?candidate_id=2192,VATVA,IND,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=gujarat2012&candidate_id=2192&col=ta,https://myneta.info/image_v2.php?myneta_folder=gujarat2012&candidate_id=2192&col=lia
19,2179,Akash Devkinandan Banga,https://myneta.info/gujarat2012/candidate.php?candidate_id=2179,GHATLODIA,IND,0,Graduate,"Rs 1,70,39,996 ~ 1 Crore+","Rs 3,64,14,040 ~ 3 Crore+"
20,1197,Akhade Pitambar Atmaram,https://myneta.info/gujarat2012/candidate.php?candidate_id=1197,LIMBAYAT ,IND,0,10th Pass,"Rs 3,57,000 ~ 3 Lacs+","Rs 2,04,000 ~ 2 Lacs+"
21,1800,Akshaykumar Ishwarbhai Patel,https://myneta.info/gujarat2012/candidate.php?candidate_id=1800,KARJAN,INC,0,10th Pass,"Rs 1,40,32,045 ~ 1 Crore+","Rs 12,51,000 ~ 12 Lacs+"
22,2241,All Kaium,https://myneta.info/gujarat2012/candidate.php?candidate_id=2241,DARIAPUR,IND,0,Graduate,"Rs 26,000 ~ 26 Thou+","Rs 65,500 ~ 65 Thou+"
23,1474,Altafhussain Abdullamiya Saiyad,https://myneta.info/gujarat2012/candidate.php?candidate_id=1474,MANGROL ,IND,0,5th Pass,"Rs 3,50,000 ~ 3 Lacs+",Rs 0 ~
24,252,Amad Taiyab Shida,https://myneta.info/gujarat2012/candidate.php?candidate_id=252,MANAVADAR,IND,0,8th Pass,"Rs 13,47,000 ~ 13 Lacs+",Rs 0 ~
25,945,Amarsinh Ramsinh Vasava,https://myneta.info/gujarat2012/candidate.php?candidate_id=945,DEDIAPADA  (ST),INC,2,Graduate Professional,"Rs 32,07,019 ~ 32 Lacs+",Rs 0 ~
26,296,Ambaliya Mukeshbhai Lavjibhai,https://myneta.info/gujarat2012/candidate.php?candidate_id=296,KATARGAM,IND,0,Literate,"Rs 2,80,930 ~ 2 Lacs+","Rs 99,500 ~ 99 Thou+"
27,645,Ambliya Pravinbhai Ghusabhai,https://myneta.info/gujarat2012/candidate.php?candidate_id=645,RAJKOT EAST,GPP,0,5th Pass,https://myneta.info/image_v2.php?myneta_folder=gujarat2012&candidate_id=645&col=ta,https://myneta.info/image_v2.php?myneta_folder=gujarat2012&candidate_id=645&col=lia
28,1976,Amin Dhirubhai Punjabhai,https://myneta.info/gujarat2012/candidate.php?candidate_id=1976,IDAR (SC),GPP,0,Others,"Rs 89,52,328 ~ 89 Lacs+",Rs 0 ~
29,711,Aminbhai Ishakbhai Sama,https://myneta.info/gujarat2012/candidate.php?candidate_id=711,DHORAJI,IND,1,8th Pass,"Rs 50,500 ~ 50 Thou+",Rs 0 ~
30,1760,Amit Haribhai Chaudhary,https://myneta.info/gujarat2012/candidate.php?candidate_id=1760,MANSA,INC,1,Graduate,"Rs 4,53,36,951 ~ 4 Crore+","Rs 44,85,575 ~ 44 Lacs+"
31,1555,Amitbhai Ajitbhai Chavda	,https://myneta.info/gujarat2012/candidate.php?candidate_id=1555,ANKLAV,INC,1,Others,"Rs 80,58,259 ~ 80 Lacs+","Rs 29,070 ~ 29 Thou+"
32,2236,Anilkumar Suryanath  Chaturvedi,https://myneta.info/gujarat2012/candidate.php?candidate_id=2236,AMRAIWADI ,RSP(S),0,10th Pass,"Rs 25,000 ~ 25 Thou+",Rs 0 ~
33,2208,Ansari Liyakatali  Amiraehmad,https://myneta.info/gujarat2012/candidate.php?candidate_id=2208,NIKOL,NCP,0,8th Pass,"Rs 75,46,665 ~ 75 Lacs+","Rs 1,50,000 ~ 1 Lacs+"
34,511,Ansari Mohammad Yusuf Ramzan,https://myneta.info/gujarat2012/candidate.php?candidate_id=511,SURAT NORTH ,IND,0,Literate,"Rs 7,92,000 ~ 7 Lacs+",Rs 0 ~
35,2193,Ansari Mohmadrashid  Nurislam,https://myneta.info/gujarat2012/candidate.php?candidate_id=2193,VATVA,IND,0,5th Pass,"Rs 6,76,000 ~ 6 Lacs+",Rs 0 ~
36,447,Anvar Baudinbhai Taraiya,https://myneta.info/gujarat2012/candidate.php?candidate_id=447,MORBI,IND,0,Literate,https://myneta.info/image_v2.php?myneta_folder=gujarat2012&candidate_id=447&col=ta,https://myneta.info/image_v2.php?myneta_folder=gujarat2012&candidate_id=447&col=lia
37,2187,Arif Foji,https://myneta.info/gujarat2012/candidate.php?candidate_id=2187,VEJALPUR,IND,0,Graduate Professional,"Rs 5,00,000 ~ 5 Lacs+","Rs 6,000 ~ 6 Thou+"
38,749,Arjunbhai Devabhai Modhwadia,https://myneta.info/gujarat2012/candidate.php?candidate_id=749,PORBANDAR,INC,1,Graduate Professional,"Rs 4,89,80,930 ~ 4 Crore+","Rs 12,29,399 ~ 12 Lacs+"
39,1058,Arjunbhai Laljibhai Gamit,https://myneta.info/gujarat2012/candidate.php?candidate_id=1058,NIZAR (ST),JD(U),3,10th Pass,"Rs 3,50,000 ~ 3 Lacs+",Rs 0 ~
40,2321,Arpankumar Bhaskarbhai  Patel,https://myneta.info/gujarat2012/candidate.php?candidate_id=2321,SAVLI,IND,0,Graduate,"Rs 1,00,000 ~ 1 Lacs+",Rs 0 ~
41,2303,Arpit Dahyabhai Patel  (dhayo),https://myneta.info/gujarat2012/candidate.php?candidate_id=2303,NADIAD,IND,0,8th Pass,"Rs 64,56,200 ~ 64 Lacs+",Rs 0 ~
42,518,Arun Sheshram Pathaka,https://myneta.info/gujarat2012/candidate.php?candidate_id=518,LIMBAYAT ,IND,1,10th Pass,"Rs 3,27,036 ~ 3 Lacs+",Rs 0 ~
43,1615,Arvindsinh Rthod,https://myneta.info/gujarat2012/candidate.php?candidate_id=1615,KALOL,BJP,0,12th Pass,"Rs 75,35,000 ~ 75 Lacs+","Rs 3,70,000 ~ 3 Lacs+"
44,227,Ashok Nanji Sondarva,https://myneta.info/gujarat2012/candidate.php?candidate_id=227,DHORAJI,IND,2,Graduate Professional,"Rs 12,90,555 ~ 12 Lacs+",Rs 0 ~
45,1541,Ashok Ranchhodbhai Patel,https://myneta.info/gujarat2012/candidate.php?candidate_id=1541,GANDHINAGAR NORTH,BJP,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=gujarat2012&candidate_id=1541&col=ta,https://myneta.info/image_v2.php?myneta_folder=gujarat2012&candidate_id=1541&col=lia
46,1031,Ashrafmiya Razakmiya Sarguru,https://myneta.info/gujarat2012/candidate.php?candidate_id=1031,SURAT NORTH ,IND,0,5th Pass,"Rs 2,44,000 ~ 2 Lacs+",Rs 0 ~
47,1949,Ashvinkumar Ishwarbhai Patel,https://myneta.info/gujarat2012/candidate.php?candidate_id=1949,UMRETH,GPP,0,12th Pass,"Rs 29,19,000 ~ 29 Lacs+",Rs 0 ~
48,1730,Ataliya Ajaysinh Dilipsinh	,https://myneta.info/gujarat2012/candidate.php?candidate_id=1730,KARJAN,GPP,0,10th Pass,"Rs 1,72,39,047 ~ 1 Crore+","Rs 11,85,000 ~ 11 Lacs+"
49,935,Ayar Kanjibhai Raghavbhai,https://myneta.info/gujarat2012/candidate.php?candidate_id=935,GADHADA (SC),IND,0,8th Pass,"Rs 23,72,371 ~ 23 Lacs+","Rs 28,000 ~ 28 Thou+"
50,1836,Ayar Radhubhai Kanabhai,https://myneta.info/gujarat2012/candidate.php?candidate_id=1836,MANDVI,IND,0,Literate,"Rs 6,20,000 ~ 6 Lacs+",Rs 0 ~
51,1673,Ayar Rajeshbhai Lakhmanbhai,https://myneta.info/gujarat2012/candidate.php?candidate_id=1673,RADHANPUR,SP,0,12th Pass,"Rs 8,65,000 ~ 8 Lacs+",Rs 0 ~
52,323,Babariya Bhanuben Manoharbhai,https://myneta.info/gujarat2012/candidate.php?candidate_id=323,RAJKOT RURAL  (SC),BJP,0,Graduate,"Rs 82,64,497 ~ 82 Lacs+",Rs 0 ~
53,263,Babariya Dipakbhai Ramjibhai,https://myneta.info/gujarat2012/candidate.php?candidate_id=263,RAJULA,BSP,0,10th Pass,"Rs 9,00,000 ~ 9 Lacs+",Rs 0 ~
