sno,candidate_id,candidate_name,candidate_link,constituency,party,criminal_cases,education,assets,liabilities
1,4621,Amaresh Chand Pandey,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=4621,MADHUBAN,INC,1,Post Graduate,"Rs 1,34,83,490 ~ 1 Crore+","Rs 3,05,024 ~ 3 Lacs+"
2,3550,Amritlal Vishwakarma,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=3550,LAMBHUA,Moulik Adhikar Party,0,8th Pass,"Rs 2,15,43,363 ~ 2 Crore+",Rs 0 ~
3,2667,Aashish Kumar Sinha,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=2667,LUCKNOW EAST,BSP,2,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=uttarpradesh2022&candidate_id=2667&col=ta,https://myneta.info/image_v2.php?myneta_folder=uttarpradesh2022&candidate_id=2667&col=lia
4,1583,Aasim Sabri,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=1583,HASANPUR,INC,1,Graduate Professional,"Rs 4,87,19,946 ~ 4 Crore+","Rs 29,58,148 ~ 29 Lacs+"
5,3502,Aasiya,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=3502,BHINGA,All India Majlis-E-Ittehadul Muslimeen,0,Literate,"Rs 45,18,767 ~ 45 Lacs+",Rs 0 ~
6,3266,Abbas Ali Zaidi Alias Rushdi,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=3266,RUDAULI,BSP,1,Graduate,https://myneta.info/image_v2.php?myneta_folder=uttarpradesh2022&candidate_id=3266&col=ta,https://myneta.info/image_v2.php?myneta_folder=uttarpradesh2022&candidate_id=3266&col=lia
7,4595,Abbas Ansari,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=4595,MAU,Suheldev Bharatiya Samaj Party,5,12th Pass,"Rs 9,18,43,478 ~ 9 Crore+",Rs 0 ~
8,1073,Abdul Fahim,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=1073,BITHARI CHAINPUR,IND,0,Graduate,"Rs 30,28,026 ~ 30 Lacs+",Rs 0 ~
9,3956,Abdul Hannan Chaudhary,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=3956,DOMARIYAGANJ,Republican Bahujan Sena,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=uttarpradesh2022&candidate_id=3956&col=ta,https://myneta.info/image_v2.php?myneta_folder=uttarpradesh2022&candidate_id=3956&col=lia
10,1579,Abdul Khaliq,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=1579,HASANPUR,Naki Bharatiya Ekta Party,0,8th Pass,"Rs 17,53,000 ~ 17 Lacs+",Rs 0 ~
11,2612,Abdul Mannan,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=2612,SANDILA,BSP,0,Graduate,"Rs 5,40,20,629 ~ 5 Crore+","Rs 53,73,330 ~ 53 Lacs+"
12,4129,Abdul Mannan,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=4129,UTRAULA,All India Majlis-E-Ittehadul Muslimeen,2,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=uttarpradesh2022&candidate_id=4129&col=ta,https://myneta.info/image_v2.php?myneta_folder=uttarpradesh2022&candidate_id=4129&col=lia
13,4147,Abdul Mashhood Khan,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=4147,TULSIPUR,SP,0,12th Pass,"Rs 3,00,28,387 ~ 3 Crore+",Rs 0 ~
14,1191,Abdul Mustafa Husain,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=1191,CHAMRAUA,BSP,2,Graduate Professional,"Rs 1,16,38,982 ~ 1 Crore+",Rs 0 ~
