sno,candidate_id,candidate_name,candidate_link,constituency,party,criminal_cases,education,assets,liabilities
1,11,E. Chandrashekharan,https://myneta.info/kerala2011/candidate.php?candidate_id=11,KANHANGAD,CPI,1,10th Pass,"Rs 12,79,362 ~ 12 Lacs+","Rs 1,80,000 ~ 1 Lacs+"
2,15,K V Gangadharan,https://myneta.info/kerala2011/candidate.php?candidate_id=15,TRIKARIPUR,INC,0,12th Pass,"Rs 17,46,258 ~ 17 Lacs+","Rs 2,21,179 ~ 2 Lacs+"
3,7,K. Kunhiraman,https://myneta.info/kerala2011/candidate.php?candidate_id=7,UDMA,CPI[M],1,10th Pass,"Rs 27,21,400 ~ 27 Lacs+","Rs 95,000 ~ 95 Thou+"
4,354,A T George,https://myneta.info/kerala2011/candidate.php?candidate_id=354,PARASSALA,INC,2,Graduate,"Rs 38,72,039 ~ 38 Lacs+","Rs 9,00,000 ~ 9 Lacs+"
5,232,A. Balaram,https://myneta.info/kerala2011/candidate.php?candidate_id=232,BALUSSERI,INC,0,10th Pass,"Rs 10,28,000 ~ 10 Lacs+","Rs 7,00,000 ~ 7 Lacs+"
6,42,A. Pradeep Kumar,https://myneta.info/kerala2011/candidate.php?candidate_id=42,KOZHIKODE NORTH,CPI[M],1,12th Pass,"Rs 1,00,37,942 ~ 1 Crore+","Rs 5,25,063 ~ 5 Lacs+"
7,325,A.a.azeez,https://myneta.info/kerala2011/candidate.php?candidate_id=325,ERAVIPURAM,RSP,0,10th Pass,"Rs 36,60,000 ~ 36 Lacs+","Rs 3,02,194 ~ 3 Lacs+"
8,219,A.k.balan,https://myneta.info/kerala2011/candidate.php?candidate_id=219,TARUR,CPI[M],1,Graduate Professional,"Rs 1,15,15,237 ~ 1 Crore+","Rs 4,00,000 ~ 4 Lacs+"
9,140,A.k.mony,https://myneta.info/kerala2011/candidate.php?candidate_id=140, DEVIKULAM,INC,1,10th Pass,https://myneta.info/image_v2.php?myneta_folder=kerala2011&candidate_id=140&col=ta,https://myneta.info/image_v2.php?myneta_folder=kerala2011&candidate_id=140&col=lia
10,223,A.k.omanakuttan,https://myneta.info/kerala2011/candidate.php?candidate_id=223,CHITTUR,BJP,2,12th Pass,"Rs 4,78,000 ~ 4 Lacs+",Rs 0 ~
