sno,candidate_id,candidate_name,candidate_link,constituency,party,criminal_cases,education,assets,liabilities
1,3,Nilesh Cabral,https://myneta.info/goa2022/candidate.php?candidate_id=3,CURCHOREM,BJP,0,Others,"Rs 28,23,29,390 ~ 28 Crore+","Rs 11,97,46,638 ~ 11 Crore+"
2,154,Abhijit Dessai,https://myneta.info/goa2022/candidate.php?candidate_id=154,SANGUEM,AAP,4,Graduate Professional,"Rs 3,89,92,904 ~ 3 Crore+","Rs 7,61,000 ~ 7 Lacs+"
3,83,Aditya Raut Dessai,https://myneta.info/goa2022/candidate.php?candidate_id=83,CURCHOREM,Revolutionary Goans Party,0,Others,"Rs 1,32,48,017 ~ 1 Crore+",Rs 0 ~
4,182,Adv. Pundalik Namdeo Raiker,https://myneta.info/goa2022/candidate.php?candidate_id=182,TALEIGAO,IND,0,Post Graduate,"Rs 30,52,099 ~ 30 Lacs+",Rs 0 ~
5,264,Adv. Valerie Fernandes,https://myneta.info/goa2022/candidate.php?candidate_id=264,FATORDA,Revolutionary Goans Party,0,Graduate Professional,"Rs 95,000 ~ 95 Thou+","Rs 8,10,665 ~ 8 Lacs+"
6,12,Ajay Boyer,https://myneta.info/goa2022/candidate.php?candidate_id=12,CURCHOREM,IND,0,Literate,"Rs 39,25,000 ~ 39 Lacs+",Rs 0 ~
7,37,Ajay Tipu Kholkar,https://myneta.info/goa2022/candidate.php?candidate_id=37,ST. CRUZ,Revolutionary Goans Party,0,Graduate,"Rs 1,33,283 ~ 1 Lacs+","Rs 31,035 ~ 31 Thou+"
8,111,Ajgaonkar Manohar(Babu),https://myneta.info/goa2022/candidate.php?candidate_id=111,MARGAO,BJP,0,10th Pass,"Rs 8,75,33,879 ~ 8 Crore+",Rs 0 ~
9,118,Aleixo Sequeira,https://myneta.info/goa2022/candidate.php?candidate_id=118,NUVEM,INC,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=goa2022&candidate_id=118&col=ta,https://myneta.info/image_v2.php?myneta_folder=goa2022&candidate_id=118&col=lia
10,243,Alemao Yuri,https://myneta.info/goa2022/candidate.php?candidate_id=243,CUNCOLIM,INC,0,Others,"Rs 30,16,72,604 ~ 30 Crore+",Rs 0 ~
11,146,Alexy Fernandes,https://myneta.info/goa2022/candidate.php?candidate_id=146,QUEPEM,SHS,0,10th Pass,"Rs 25,61,587 ~ 25 Lacs+","Rs 19,18,000 ~ 19 Lacs+"
12,73,Alina Saldanha,https://myneta.info/goa2022/candidate.php?candidate_id=73,CORTALIM,AAP,0,Graduate Professional,"Rs 9,19,78,525 ~ 9 Crore+",Rs 0 ~
13,306,Aloysious D Silva,https://myneta.info/goa2022/candidate.php?candidate_id=306,QUEPEM,NCP,0,10th Pass,"Rs 43,77,650 ~ 43 Lacs+","Rs 1,20,00,000 ~ 1 Crore+"
14,144,Altone D Costa,https://myneta.info/goa2022/candidate.php?candidate_id=144,QUEPEM,INC,0,10th Pass,"Rs 20,87,28,330 ~ 20 Crore+","Rs 30,66,500 ~ 30 Lacs+"
15,181,Aman Lotlikar,https://myneta.info/goa2022/candidate.php?candidate_id=181,TIVIM,INC,0,Others,"Rs 7,94,30,454 ~ 7 Crore+","Rs 30,69,617 ~ 30 Lacs+"
16,192,Amit Palekar,https://myneta.info/goa2022/candidate.php?candidate_id=192,ST. CRUZ,AAP,0,Post Graduate,"Rs 11,53,61,490 ~ 11 Crore+","Rs 9,15,42,039 ~ 9 Crore+"
17,80,Amit Patkar,https://myneta.info/goa2022/candidate.php?candidate_id=80,CURCHOREM,INC,0,Graduate Professional,"Rs 27,91,01,714 ~ 27 Crore+","Rs 1,00,027 ~ 1 Lacs+"
18,172,Andre Sebastiao Viegas,https://myneta.info/goa2022/candidate.php?candidate_id=172,VASCO-DA-GAMA,Revolutionary Goans Party,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=goa2022&candidate_id=172&col=ta,https://myneta.info/image_v2.php?myneta_folder=goa2022&candidate_id=172&col=lia
19,174,Andrew Dcunha,https://myneta.info/goa2022/candidate.php?candidate_id=174,VASCO-DA-GAMA,IND,0,12th Pass,"Rs 3,35,74,000 ~ 3 Crore+","Rs 75,00,000 ~ 75 Lacs+"
20,159,Anil Gaonkar,https://myneta.info/goa2022/candidate.php?candidate_id=159,SANVORDEM,AAP,0,Others,"Rs 46,27,803 ~ 46 Lacs+","Rs 58,70,000 ~ 58 Lacs+"
21,208,Anil Vaman Kerkar,https://myneta.info/goa2022/candidate.php?candidate_id=208,SIOLIM,IND,0,8th Pass,"Rs 2,43,000 ~ 2 Lacs+",Rs 0 ~
22,59,Anish Avinash Naik,https://myneta.info/goa2022/candidate.php?candidate_id=59,BICHOLIM,Revolutionary Goans Party,1,Graduate,"Rs 6,59,513 ~ 6 Lacs+",Rs 0 ~
23,66,Anoop Balkrishna Kudtarkar,https://myneta.info/goa2022/candidate.php?candidate_id=66,CANACONA,AAP,0,Graduate Professional,"Rs 13,03,605 ~ 13 Lacs+","Rs 7,00,000 ~ 7 Lacs+"
24,256,Anthony Alberto Peixoto,https://myneta.info/goa2022/candidate.php?candidate_id=256,CURTORIM,AITC,0,Others,"Rs 24,94,734 ~ 24 Lacs+",Rs 0 ~
25,259,Anthony Barbosa,https://myneta.info/goa2022/candidate.php?candidate_id=259,CURTORIM,BJP,1,8th Pass,"Rs 62,54,919 ~ 62 Lacs+",Rs 0 ~
26,196,Anthony Lino Fernandes,https://myneta.info/goa2022/candidate.php?candidate_id=196,ST. ANDRE,INC,0,12th Pass,"Rs 98,75,000 ~ 98 Lacs+",Rs 0 ~
27,233,Anthony Menezes,https://myneta.info/goa2022/candidate.php?candidate_id=233,CALANGUTE,AITC,0,Others,https://myneta.info/image_v2.php?myneta_folder=goa2022&candidate_id=233&col=ta,https://myneta.info/image_v2.php?myneta_folder=goa2022&candidate_id=233&col=lia
28,49,Antonio Alvares,https://myneta.info/goa2022/candidate.php?candidate_id=49,NAVELIM,IND,0,Post Graduate,"Rs 1,40,97,770 ~ 1 Crore+",Rs 0 ~
29,190,Antonio Caetano Fernandes,https://myneta.info/goa2022/candidate.php?candidate_id=190,ST. CRUZ,BJP,0,Others,"Rs 6,88,59,137 ~ 6 Crore+","Rs 5,20,18,368 ~ 5 Crore+"
