sno,candidate_id,candidate_name,candidate_link,constituency,party,criminal_cases,education,assets,liabilities
1,4953,Arvindbhai Singabhai Gamit,https://myneta.info/Gujarat2022/candidate.php?candidate_id=4953,NIZAR (ST),AAP,1,10th Pass,"Rs 56,11,000 ~ 56 Lacs+","Rs 7,97,000 ~ 7 Lacs+"
2,4921,Makvana Maheshbhai Merabhai,https://myneta.info/Gujarat2022/candidate.php?candidate_id=4921,LIMBDI,IND,1,10th Pass,"Rs 76,500 ~ 76 Thou+",Rs 0 ~
3,4973,Aarjubi Rauf Shah,https://myneta.info/Gujarat2022/candidate.php?candidate_id=4973,SURAT NORTH,IND,0,10th Pass,"Rs 15,000 ~ 15 Thou+",Rs 0 ~
4,6544,Aayshabanu Aabidhusen Malek,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6544,MATAR,IND,0,Post Graduate,"Rs 1,80,000 ~ 1 Lacs+",Rs 0 ~
5,6390,Abbasbhai Mohammadsharif Nodsola,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6390,SIDHPUR,All India Majlis-E-Ittehadul Muslimeen,0,8th Pass,"Rs 49,36,400 ~ 49 Lacs+",Rs 0 ~
6,5874,Abdul Bashir Shaikh,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5874,LIMBAYAT,All India Majlis-E-Ittehadul Muslimeen,2,5th Pass,"Rs 1,80,510 ~ 1 Lacs+",Rs 0 ~
7,5688,Abdulbhai Ismailbhai Majgul,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5688,TALALA,IND,1,5th Pass,"Rs 63,35,000 ~ 63 Lacs+","Rs 60,000 ~ 60 Thou+"
8,5461,Abdulsamad Abdulmajid Munshi,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5461,SURAT EAST,BSP,0,12th Pass,"Rs 6,28,100 ~ 6 Lacs+",Rs 0 ~
9,5975,Abhesinh Motibhai Tadvi,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5975,SANKHEDA (ST),BJP,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Gujarat2022&candidate_id=5975&col=ta,https://myneta.info/image_v2.php?myneta_folder=Gujarat2022&candidate_id=5975&col=lia
10,5754,Abjal Mamadbhai Bhaya,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5754,JAMNAGAR SOUTH,IND,4,8th Pass,"Rs 2,61,098 ~ 2 Lacs+","Rs 1,12,000 ~ 1 Lacs+"
11,5764,Abu Umar Shida,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5764,JAMJODHPUR,IND,0,10th Pass,"Rs 15,47,535 ~ 15 Lacs+",Rs 0 ~
12,6446,Acharya Keyur Chimanbhai,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6446,GANDHINAGAR SOUTH,IND,0,8th Pass,"Rs 52,44,000 ~ 52 Lacs+","Rs 16,20,000 ~ 16 Lacs+"
13,5453,Achchha Saeedbhai Yusufbhai,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5453,SURAT NORTH,BSP,0,5th Pass,"Rs 6,07,000 ~ 6 Lacs+","Rs 9,75,000 ~ 9 Lacs+"
14,5885,Advocate Jagdish Manshibhai Gadhavi,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5885,JAMNAGAR NORTH,BSP,0,Graduate Professional,"Rs 38,20,000 ~ 38 Lacs+","Rs 27,00,000 ~ 27 Lacs+"
15,5268,Advocate Mahamadiqbal Manjaliya,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5268,MANDVI,All India Majlis-E-Ittehadul Muslimeen,0,Graduate Professional,"Rs 57,05,000 ~ 57 Lacs+","Rs 15,31,000 ~ 15 Lacs+"
16,5395,Aestarben Kesharbhai Pawar,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5395,DANGS (ST),IND,0,10th Pass,"Rs 2,10,000 ~ 2 Lacs+",Rs 0 ~
17,6178,Ahir Ankurbhai Kanubhai,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6178,BORSAD,BSP,1,10th Pass,"Rs 20,000 ~ 20 Thou+",Rs 0 ~
18,4917,Ahir Hemantbhai Hardasbhai,https://myneta.info/Gujarat2022/candidate.php?candidate_id=4917,JAMJODHPUR,AAP,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Gujarat2022&candidate_id=4917&col=ta,https://myneta.info/image_v2.php?myneta_folder=Gujarat2022&candidate_id=4917&col=lia
19,5717,Ahir Jivanbhai K. Kumbharvadiya,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5717,JAMNAGAR RURAL,INC,1,Graduate,"Rs 6,89,69,240 ~ 6 Crore+","Rs 1,31,55,322 ~ 1 Crore+"
20,5132,Ahir Mulubhai Ranmalbhai Kandoriya,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5132,DWARKA,INC,0,Graduate,"Rs 88,60,50,489 ~ 88 Crore+","Rs 11,32,52,947 ~ 11 Crore+"
21,5649,Ahir Vikrambhai Arjanbhai Maadam,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5649,KHAMBHALIA,INC,0,Graduate,"Rs 7,20,76,653 ~ 7 Crore+","Rs 41,54,125 ~ 41 Lacs+"
22,6127,Ahir(Bharvad) Jethabhai,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6127,SHEHRA,BJP,1,Graduate,"Rs 18,59,42,503 ~ 18 Crore+","Rs 5,16,91,028 ~ 5 Crore+"
23,5824,Ajadia Prakash Naranbhai,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5824,WANKANER,Rashtriya Jankranti Party,0,Graduate Professional,"Rs 65,000 ~ 65 Thou+",Rs 0 ~
24,5668,Ajay Karabhai Odedara,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5668,KUTIYANA,IND,0,12th Pass,"Rs 1,00,000 ~ 1 Lacs+",Rs 0 ~
25,5204,Ajay Rameshbhai Koshti,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5204,MANINAGAR,Jan Sangharsh Virat Party,0,8th Pass,"Rs 4,30,140 ~ 4 Lacs+","Rs 1,78,035 ~ 1 Lacs+"
26,6145,Ajaykumar Pravinsinh Solanki,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6145,KAPADVANJ,Garvi Gujarat Party,0,8th Pass,"Rs 45,15,000 ~ 45 Lacs+","Rs 1,50,000 ~ 1 Lacs+"
27,6059,Ajitsinh Parsottamdas Thakor,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6059,DABHOI,AAP,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Gujarat2022&candidate_id=6059&col=ta,https://myneta.info/image_v2.php?myneta_folder=Gujarat2022&candidate_id=6059&col=lia
28,6138,Ajitsinh Parvatsinh Chauhan,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6138,BALASINOR,INC,0,Graduate Professional,"Rs 1,11,58,671 ~ 1 Crore+","Rs 5,18,044 ~ 5 Lacs+"
29,5419,Akbar Liyakat Shahfakir,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5419,KATARGAM,IND,0,Illiterate,"Rs 1,15,000 ~ 1 Lacs+",Rs 0 ~
30,5753,Akbari Divyeshbhai Ranchhodbhai,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5753,JAMNAGAR SOUTH,BJP,0,12th Pass,"Rs 2,98,46,873 ~ 2 Crore+","Rs 1,48,17,413 ~ 1 Crore+"
31,5908,Akram Vahidulla Ansari,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5908,LIMBAYAT,IND,12,Literate,"Rs 1,41,51,000 ~ 1 Crore+",Rs 0 ~
32,6007,Akshaykumar Ishvarbhai Patel,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6007,KARJAN,BJP,0,12th Pass,"Rs 3,46,61,172 ~ 3 Crore+","Rs 12,50,000 ~ 12 Lacs+"
33,5544,Alimahamad Hanifbhai Halari,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5544,MAHUVA,IND,0,8th Pass,"Rs 44,81,800 ~ 44 Lacs+","Rs 11,15,000 ~ 11 Lacs+"
34,5745,Alimamad Ishak Palani,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5745,JAMNAGAR SOUTH,IND,0,5th Pass,"Rs 1,08,500 ~ 1 Lacs+",Rs 0 ~
35,6451,Alkeshbhai Baldevbhai Parmar,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6451,GANDHINAGAR NORTH,IND,0,10th Pass,"Rs 2,29,033 ~ 2 Lacs+","Rs 1,00,000 ~ 1 Lacs+"
36,6098,Alkeshbhai Fulsingbhai Katara,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6098,FATEPURA (ST),Bhartiya Tribal Party,0,Graduate Professional,https://myneta.info/image_v2.php?myneta_folder=Gujarat2022&candidate_id=6098&col=ta,https://myneta.info/image_v2.php?myneta_folder=Gujarat2022&candidate_id=6098&col=lia
37,6303,Alok,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6303,KHERALU,IND,0,Graduate,"Rs 10,94,31,696 ~ 10 Crore+",Rs 0 ~
38,4899,Alpabala Dilipkumar Sabva,https://myneta.info/Gujarat2022/candidate.php?candidate_id=4899,BOTAD,IND,0,Post Graduate,"Rs 41,52,619 ~ 41 Lacs+","Rs 16,72,101 ~ 16 Lacs+"
39,5452,Alpesh Kathiriya,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5452,VARACHHA ROAD,AAP,13,Graduate,"Rs 11,14,216 ~ 11 Lacs+",Rs 0 ~
40,6211,Alpesh Khodaji Thakor,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6211,GANDHINAGAR SOUTH,BJP,6,12th Pass,"Rs 3,00,79,485 ~ 3 Crore+","Rs 14,81,514 ~ 14 Lacs+"
41,4868,Alpeshkumar Chandulal Trambadiya,https://myneta.info/Gujarat2022/candidate.php?candidate_id=4868,KESHOD,IND,0,Graduate Professional,"Rs 14,43,196 ~ 14 Lacs+","Rs 76,546 ~ 76 Thou+"
42,5379,Alpeshkumar Chhotubhai Patel,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5379,BANSDA (ST),Bahujan Republican Socialist Party,0,10th Pass,"Rs 25,000 ~ 25 Thou+",Rs 0 ~
43,6522,Alpeshkumar Jayantibhai Makwana (Appu),https://myneta.info/Gujarat2022/candidate.php?candidate_id=6522,ANAND,BSP,0,12th Pass,"Rs 15,562 ~ 15 Thou+",Rs 0 ~
44,6192,Alpeshkumar Nareshbhai Patel,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6192,PRANTIJ,AAP,1,Post Graduate,"Rs 54,81,647 ~ 54 Lacs+","Rs 44,90,954 ~ 44 Lacs+"
45,5833,Alpeshkumar V. Vadoliya,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5833,JETPUR,Right to Recall Party,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Gujarat2022&candidate_id=5833&col=ta,https://myneta.info/image_v2.php?myneta_folder=Gujarat2022&candidate_id=5833&col=lia
46,6731,Altafkhan Jabbarkhan Pathan,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6731,BAPUNAGAR,SP,8,5th Pass,"Rs 7,50,860 ~ 7 Lacs+",Rs 0 ~
47,4860,Amardas Desani,https://myneta.info/Gujarat2022/candidate.php?candidate_id=4860,RAJKOT SOUTH,IND,1,Post Graduate,"Rs 57,77,081 ~ 57 Lacs+",Rs 0 ~
48,5418,Amarkumar Sureshbhai Lavne,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5418,KATARGAM,Sarvodaya Bharat Party,0,12th Pass,"Rs 39,70,406 ~ 39 Lacs+","Rs 19,65,425 ~ 19 Lacs+"
49,6221,Amarsinh Anadaji Thakor,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6221,VIRAMGAM,AAP,0,10th Pass,"Rs 2,56,90,544 ~ 2 Crore+","Rs 26,00,000 ~ 26 Lacs+"
50,6504,Amarsinh Ramsinh Zala,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6504,KHAMBHAT,IND,2,Graduate Professional,"Rs 93,51,000 ~ 93 Lacs+","Rs 17,00,000 ~ 17 Lacs+"
51,5304,Amba Paravant Patel,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5304,RAPAR,AAP,0,8th Pass,"Rs 16,26,500 ~ 16 Lacs+",Rs 0 ~
52,5762,Ambalal Manjibhai Vavecha,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5762,JAMJODHPUR,IND,0,12th Pass,"Rs 55,150 ~ 55 Thou+",Rs 0 ~
53,6505,Ambaliya Ranjitbhai Kehubhai,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6505,KHAMBHAT,IND,0,12th Pass,"Rs 56,41,000 ~ 56 Lacs+",Rs 0 ~
54,5535,Ambarishkumar Jivabhai Der,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5535,RAJULA,INC,1,Graduate,https://myneta.info/image_v2.php?myneta_folder=Gujarat2022&candidate_id=5535&col=ta,https://myneta.info/image_v2.php?myneta_folder=Gujarat2022&candidate_id=5535&col=lia
55,4976,Ambechada Hamirbhai Karasanbhai,https://myneta.info/Gujarat2022/candidate.php?candidate_id=4976,SOMNATH,BSP,0,10th Pass,"Rs 12,59,000 ~ 12 Lacs+","Rs 1,95,000 ~ 1 Lacs+"
56,6047,Ami Ravat,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6047,SAYAJIGUNJ,INC,0,Graduate Professional,"Rs 6,23,10,000 ~ 6 Crore+","Rs 3,53,70,000 ~ 3 Crore+"
57,6627,Amiraj,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6627,ELLISBRIDGE,IND,1,12th Pass,"Rs 36,000 ~ 36 Thou+","Rs 1,40,458 ~ 1 Lacs+"
58,6332,Amirambhai Shankarlal Ashal,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6332,VAV,IND,0,10th Pass,"Rs 1,60,43,220 ~ 1 Crore+",Rs 0 ~
59,5416,Amish Narayanbhai Chunawala,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5416,SURAT WEST,IND,0,Graduate,"Rs 84,35,000 ~ 84 Lacs+","Rs 2,06,000 ~ 2 Lacs+"
60,6176,Amit Chavda,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6176,ANKLAV,INC,0,Others,"Rs 2,42,23,978 ~ 2 Crore+","Rs 15,43,928 ~ 15 Lacs+"
61,6240,Amit Shah,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6240,ELLISBRIDGE,BJP,1,Graduate Professional,"Rs 3,15,21,981 ~ 3 Crore+",Rs 0 ~
62,6235,Amit Thaker,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6235,VEJALPUR,BJP,1,Post Graduate,"Rs 19,04,67,908 ~ 19 Crore+","Rs 11,41,10,275 ~ 11 Crore+"
63,5094,Amitkumar Bikaram Singh,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5094,KATARGAM,BSP,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Gujarat2022&candidate_id=5094&col=ta,https://myneta.info/image_v2.php?myneta_folder=Gujarat2022&candidate_id=5094&col=lia
64,6325,Amitkumar Pushkarray Patel(Netaji),https://myneta.info/Gujarat2022/candidate.php?candidate_id=6325,BECHARAJI,Rashtrawadi Janlok Dal,0,Post Graduate,"Rs 36,23,000 ~ 36 Lacs+","Rs 17,00,000 ~ 17 Lacs+"
65,6636,Amjadhussain Shaikh,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6636,NIKOL,IND,0,Post Graduate,"Rs 4,40,595 ~ 4 Lacs+",Rs 0 ~
66,6171,Amrishbhai Hemendrabhai Patel(Thamna),https://myneta.info/Gujarat2022/candidate.php?candidate_id=6171,UMRETH,AAP,1,10th Pass,"Rs 57,99,000 ~ 57 Lacs+",Rs 0 ~
67,6442,Amrutbhai Purshottambhai Patel,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6442,DAHEGAM,IND,0,Graduate,"Rs 53,85,320 ~ 53 Lacs+","Rs 3,28,638 ~ 3 Lacs+"
68,4993,Amrutiya Kantilal Shivlal,https://myneta.info/Gujarat2022/candidate.php?candidate_id=4993,MORBI,BJP,0,12th Pass,"Rs 9,23,58,032 ~ 9 Crore+","Rs 3,32,86,579 ~ 3 Crore+"
69,5942,Amrutji Motiji Thakor,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5942,KANKREJ,INC,0,12th Pass,"Rs 3,85,30,623 ~ 3 Crore+","Rs 18,50,000 ~ 18 Lacs+"
70,6274,Amul Bhatt,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6274,MANINAGAR,BJP,0,Post Graduate,"Rs 6,91,07,735 ~ 6 Crore+","Rs 77,43,626 ~ 77 Lacs+"
71,5038,Anand Krashnakant Buch,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5038,KUTIYANA,IND,1,8th Pass,"Rs 20,000 ~ 20 Thou+",Rs 0 ~
72,5313,Anand P Rathod,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5313,DASADA (SC),IND,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Gujarat2022&candidate_id=5313&col=ta,https://myneta.info/image_v2.php?myneta_folder=Gujarat2022&candidate_id=5313&col=lia
73,4918,Anandbhai Mohanbhai Chaudhari,https://myneta.info/Gujarat2022/candidate.php?candidate_id=4918,MANDVI (ST),INC,0,Others,"Rs 61,16,335 ~ 61 Lacs+",Rs 0 ~
74,4946,Anantkumar Hasmukhbhai Patel,https://myneta.info/Gujarat2022/candidate.php?candidate_id=4946,BANSDA (ST),INC,5,Post Graduate,"Rs 1,98,21,514 ~ 1 Crore+","Rs 12,75,000 ~ 12 Lacs+"
75,5935,Aniket Girishbhai Thaker,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5935,PALANPUR,BJP,0,Graduate,"Rs 49,01,972 ~ 49 Lacs+","Rs 2,65,421 ~ 2 Lacs+"
76,6064,Anilbhai Lallubhai Parmar,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6064,SAVLI,BSP,0,12th Pass,"Rs 15,56,000 ~ 15 Lacs+","Rs 70,000 ~ 70 Thou+"
77,6096,Anilbhai Somabhai Garasiya,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6096,JHALOD (ST),AAP,0,Post Graduate,"Rs 51,32,917 ~ 51 Lacs+","Rs 32,94,767 ~ 32 Lacs+"
78,5487,Anilbhai Sumanbhai Chaudhari,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5487,MANGROL (ST),INC,0,Graduate,"Rs 82,86,886 ~ 82 Lacs+","Rs 18,02,585 ~ 18 Lacs+"
79,5270,Aniruddha Bhailal Dave,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5270,MANDVI,BJP,0,Post Graduate,"Rs 9,06,96,946 ~ 9 Crore+","Rs 59,89,452 ~ 59 Lacs+"
80,5458,Anish Ahmad Moriswala,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5458,SURAT NORTH,Log Party,0,8th Pass,"Rs 1,48,600 ~ 1 Lacs+",Rs 0 ~
81,4967,Anishaben Kureshi,https://myneta.info/Gujarat2022/candidate.php?candidate_id=4967,LIMBAYAT,IND,0,Literate,https://myneta.info/image_v2.php?myneta_folder=Gujarat2022&candidate_id=4967&col=ta,https://myneta.info/image_v2.php?myneta_folder=Gujarat2022&candidate_id=4967&col=lia
82,6106,Anishbhai Gordhanbhai Baria,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6106,HALOL,INC,0,Graduate,"Rs 82,50,000 ~ 82 Lacs+",Rs 0 ~
83,5080,Ankurkumar Laxmanbhai Patel,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5080,ANKLESHWAR,AAP,0,Others,"Rs 1,74,14,200 ~ 1 Crore+","Rs 20,00,000 ~ 20 Lacs+"
84,5553,Anopsinh Gohil,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5553,TALAJA,IND,0,Literate,"Rs 9,40,000 ~ 9 Lacs+","Rs 90,000 ~ 90 Thou+"
85,6732,Ansari Almasjaha Nisharahmed,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6732,BAPUNAGAR,IND,0,Literate,"Rs 85,000 ~ 85 Thou+",Rs 0 ~
86,6755,Ansoyaben Patel,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6755,SANAND,Aadi Bharat Party,0,8th Pass,"Rs 13,80,000 ~ 13 Lacs+",Rs 0 ~
87,5785,Antroliya Dhanabhai Munabhai,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5785,KESHOD,Vyavastha Parivartan Party,0,8th Pass,"Rs 30,000 ~ 30 Thou+",Rs 0 ~
88,4872,Anvar Daud Kakal,https://myneta.info/Gujarat2022/candidate.php?candidate_id=4872,JAMNAGAR NORTH,IND,0,Literate,"Rs 5,00,000 ~ 5 Lacs+",Rs 0 ~
89,6549,Anvarbhai Gulamrasul Kasai,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6549,NADIAD,IND,0,Literate,"Rs 65,000 ~ 65 Thou+",Rs 0 ~
90,5445,Anwar Hamid Shaikh,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5445,KARANJ,IND,0,5th Pass,https://myneta.info/image_v2.php?myneta_folder=Gujarat2022&candidate_id=5445&col=ta,https://myneta.info/image_v2.php?myneta_folder=Gujarat2022&candidate_id=5445&col=lia
91,6308,Arifbhai Gulamnabi Vahora,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6308,MAHUDHA,IND,0,12th Pass,"Rs 7,20,000 ~ 7 Lacs+","Rs 12,000 ~ 12 Thou+"
92,5805,Arifkhan Mahmadhusen Khoram,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5805,MORBI,IND,0,8th Pass,"Rs 5,41,100 ~ 5 Lacs+",Rs 0 ~
93,5283,Arjan Bhudiya,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5283,BHUJ,INC,1,8th Pass,"Rs 2,42,60,519 ~ 2 Crore+","Rs 12,40,000 ~ 12 Lacs+"
94,4989,Arjanbhai Chanabhai Rabari,https://myneta.info/Gujarat2022/candidate.php?candidate_id=4989,ANJAR,AAP,0,Literate,"Rs 36,96,500 ~ 36 Lacs+","Rs 11,85,000 ~ 11 Lacs+"
95,5665,Arjunbhai Devabhai Modhwadia,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5665,PORBANDAR,INC,1,Graduate Professional,"Rs 3,96,91,720 ~ 3 Crore+","Rs 7,33,064 ~ 7 Lacs+"
96,6534,Arjunbhai Sidhabhai Bharwad,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6534,PETLAD,AAP,0,5th Pass,"Rs 41,31,471 ~ 41 Lacs+","Rs 45,93,841 ~ 45 Lacs+"
97,6154,Arjunsinh Udesinh Chauhan,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6154,MEHMEDABAD,BJP,0,Graduate,"Rs 84,58,062 ~ 84 Lacs+",Rs 0 ~
98,5869,Arun Mehta,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5869,BHAVNAGAR EAST,CPI(M),0,Graduate,"Rs 43,10,000 ~ 43 Lacs+",Rs 0 ~
99,4957,Arun Pathak (Gabbar),https://myneta.info/Gujarat2022/candidate.php?candidate_id=4957,CHORYASI,IND,4,Others,https://myneta.info/image_v2.php?myneta_folder=Gujarat2022&candidate_id=4957&col=ta,https://myneta.info/image_v2.php?myneta_folder=Gujarat2022&candidate_id=4957&col=lia
100,4970,Arun Pathak (Gabbar),https://myneta.info/Gujarat2022/candidate.php?candidate_id=4970,LIMBAYAT,IND,4,Others,"Rs 19,17,542 ~ 19 Lacs+",Rs 0 ~
101,5482,Arunbhai Dhanjibhai Sakariya,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5482,KAMREJ,BSP,0,Graduate,"Rs 1,45,890 ~ 1 Lacs+","Rs 1,30,537 ~ 1 Lacs+"
102,5444,Arunbhai Mansukhlal Parmar,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5444,KARANJ,IND,1,8th Pass,"Rs 3,00,000 ~ 3 Lacs+",Rs 0 ~
103,6180,Arunkumar Kabhaibhai Gohil,https://myneta.info/Gujarat2022/candidate.php?candidate_id=6180,KHAMBHAT,AAP,0,Others,"Rs 24,01,000 ~ 24 Lacs+","Rs 28,567 ~ 28 Thou+"
104,5074,Arunsinh Ajitsinh Rana,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5074,VAGRA,BJP,0,10th Pass,"Rs 16,34,50,840 ~ 16 Crore+","Rs 61,26,066 ~ 61 Lacs+"
105,5294,Arvind Ashok Sanghela,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5294,GANDHIDHAM (SC),Gujarat Sarva Samaj Party,0,Others,"Rs 22,000 ~ 22 Thou+",Rs 0 ~
106,5372,Arvind Chhotubhai Patel,https://myneta.info/Gujarat2022/candidate.php?candidate_id=5372,DHARAMPUR (ST),BJP,0,Graduate,"Rs 2,66,65,354 ~ 2 Crore+",Rs 0 ~
