sno,candidate_id,candidate_name,candidate_link,constituency,party,criminal_cases,education,assets,liabilities
1,1392,Lakhbir Singh,https://myneta.info/punjab2017/candidate.php?candidate_id=1392,BATALA,IND,0,Graduate,"Rs 3,49,45,000 ~ 3 Crore+",Rs 0 ~
2,459,Abhijit Dugal,https://myneta.info/punjab2017/candidate.php?candidate_id=459,QADIAN,IND,0,Others,"Rs 3,70,000 ~ 3 Lacs+",Rs 0 ~
3,405,Adesh Partap Singh Kairon,https://myneta.info/punjab2017/candidate.php?candidate_id=405,PATTI,SAD,0,Post Graduate,"Rs 53,21,63,000 ~ 53 Crore+","Rs 3,20,41,000 ~ 3 Crore+"
4,334,Ahbaab Singh Grewal,https://myneta.info/punjab2017/candidate.php?candidate_id=334,LUDHIANA WEST,AAP,0,Graduate,"Rs 28,01,92,937 ~ 28 Crore+",Rs 0 ~
5,802,Ajaib Singh,https://myneta.info/punjab2017/candidate.php?candidate_id=802,SAMANA,IND,0,10th Pass,"Rs 2,16,000 ~ 2 Lacs+",Rs 0 ~
6,750,Ajaib Singh,https://myneta.info/punjab2017/candidate.php?candidate_id=750,DIRBA (SC),INC,0,10th Pass,"Rs 39,15,911 ~ 39 Lacs+","Rs 1,23,813 ~ 1 Lacs+"
7,698,Ajaib Singh Bhatti,https://myneta.info/punjab2017/candidate.php?candidate_id=698,MALOUT (SC),INC,0,Post Graduate,"Rs 2,83,86,020 ~ 2 Crore+","Rs 8,44,011 ~ 8 Lacs+"
8,349,Ajay Gupta,https://myneta.info/punjab2017/candidate.php?candidate_id=349,AMRITSAR CENTRAL,AAP,0,Graduate Professional,"Rs 9,96,42,000 ~ 9 Crore+","Rs 1,48,00,000 ~ 1 Crore+"
9,740,Ajit Inder Singh,https://myneta.info/punjab2017/candidate.php?candidate_id=740,SARDULGARH,INC,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=punjab2017&candidate_id=740&col=ta,https://myneta.info/image_v2.php?myneta_folder=punjab2017&candidate_id=740&col=lia
10,1276,Ajit Ram	,https://myneta.info/punjab2017/candidate.php?candidate_id=1276,HOSHIARPUR,Bharatrashtra Democratic Party,0,10th Pass,"Rs 66,76,600 ~ 66 Lacs+","Rs 32,591 ~ 32 Thou+"
11,121,Ajit Singh,https://myneta.info/punjab2017/candidate.php?candidate_id=121,SHAHKOT,SAD,0,5th Pass,"Rs 3,48,44,585 ~ 3 Crore+","Rs 23,78,000 ~ 23 Lacs+"
12,399,Ajit Singh Shant,https://myneta.info/punjab2017/candidate.php?candidate_id=399,MEHAL KALAN (SC),SAD,0,Post Graduate,"Rs 89,85,300 ~ 89 Lacs+",Rs 0 ~
13,634,Akhlesh Singh,https://myneta.info/punjab2017/candidate.php?candidate_id=634,LUDHIANA CENTRAL,BSP,0,10th Pass,"Rs 6,60,000 ~ 6 Lacs+",Rs 0 ~
14,797,Akshninder Singh,https://myneta.info/punjab2017/candidate.php?candidate_id=797,PATIALA,Aapna Punjab Party,0,Post Graduate,"Rs 1,02,33,125 ~ 1 Crore+",Rs 0 ~
15,1114,Alwinder Singh,https://myneta.info/punjab2017/candidate.php?candidate_id=1114,MUKTSAR,IND,0,12th Pass,"Rs 5,500 ~ 5 Thou+",Rs 0 ~
16,754,Aman Arora,https://myneta.info/punjab2017/candidate.php?candidate_id=754,SUNAM,AAP,1,Graduate,"Rs 65,88,61,000 ~ 65 Crore+","Rs 15,48,84,000 ~ 15 Crore+"
17,662,Amar Kumar,https://myneta.info/punjab2017/candidate.php?candidate_id=662,MOGA,SHS,0,12th Pass,"Rs 2,50,000 ~ 2 Lacs+",Rs 0 ~
18,767,Amar Singh,https://myneta.info/punjab2017/candidate.php?candidate_id=767,AMARGARH,IND,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=punjab2017&candidate_id=767&col=ta,https://myneta.info/image_v2.php?myneta_folder=punjab2017&candidate_id=767&col=lia
19,411,Amar Singh,https://myneta.info/punjab2017/candidate.php?candidate_id=411,RAIKOT (SC),INC,0,Post Graduate,"Rs 3,30,80,701 ~ 3 Crore+",Rs 0 ~
20,795,Amarinder Singh,https://myneta.info/punjab2017/candidate.php?candidate_id=795,PATIALA,INC,4,12th Pass,"Rs 48,31,71,009 ~ 48 Crore+","Rs 42,07,856 ~ 42 Lacs+"
21,691,Amarinder Singh,https://myneta.info/punjab2017/candidate.php?candidate_id=691,LAMBI,INC,4,12th Pass,"Rs 48,31,71,009 ~ 48 Crore+","Rs 42,07,856 ~ 42 Lacs+"
22,805,Amarjeet Singh,https://myneta.info/punjab2017/candidate.php?candidate_id=805,SHUTRANA (SC),Shiromani Akali Dal (A)(Simranjit Singh Mann),0,5th Pass,"Rs 2,07,500 ~ 2 Lacs+",Rs 0 ~
23,337,Amarjeet Singh,https://myneta.info/punjab2017/candidate.php?candidate_id=337,BHOA (SC),AAP,0,10th Pass,"Rs 2,38,30,114 ~ 2 Crore+","Rs 82,45,904 ~ 82 Lacs+"
24,202,Amarjit Kaur,https://myneta.info/punjab2017/candidate.php?candidate_id=202,JAGRAON (SC),SAD,0,Graduate,"Rs 59,03,480 ~ 59 Lacs+",Rs 0 ~
25,923,Amarjit Singh	,https://myneta.info/punjab2017/candidate.php?candidate_id=923,AMRITSAR SOUTH,IND,0,12th Pass,"Rs 54,90,000 ~ 54 Lacs+",Rs 0 ~
26,467,Amarjit Singh,https://myneta.info/punjab2017/candidate.php?candidate_id=467,FATEHGARH CHURIAN,BSP,0,10th Pass,"Rs 9,00,500 ~ 9 Lacs+",Rs 0 ~
