sno,candidate_id,candidate_name,candidate_link,constituency,party,criminal_cases,education,assets,liabilities
1,298,Abhay Kumar Ashok,https://myneta.info/HimachalPradesh2022/candidate.php?candidate_id=298,DHARAMSHALA,IND,0,Post Graduate,"Rs 97,40,093 ~ 97 Lacs+",Rs 0 ~
2,350,Abhinay Bhardwaj,https://myneta.info/HimachalPradesh2022/candidate.php?candidate_id=350,HAMIRPUR,Rashtriya Devbhumi Party,0,Graduate,"Rs 5,42,477 ~ 5 Lacs+","Rs 2,50,000 ~ 2 Lacs+"
3,215,Abhishek Barowalia,https://myneta.info/HimachalPradesh2022/candidate.php?candidate_id=215,SHIMLA,IND,0,Graduate Professional,"Rs 29,54,391 ~ 29 Lacs+","Rs 3,50,707 ~ 3 Lacs+"
4,297,Abhishek Singh,https://myneta.info/HimachalPradesh2022/candidate.php?candidate_id=297,SHAHPUR,AAP,0,12th Pass,"Rs 65,59,12,561 ~ 65 Crore+","Rs 1,07,88,644 ~ 1 Crore+"
5,61,Abhishek Thakur,https://myneta.info/HimachalPradesh2022/candidate.php?candidate_id=61,SUNDERNAGAR,IND,0,Graduate Professional,"Rs 7,63,01,043 ~ 7 Crore+","Rs 4,16,16,505 ~ 4 Crore+"
6,267,Adv. Sanjay Sharma,https://myneta.info/HimachalPradesh2022/candidate.php?candidate_id=267,FATEHPUR,IND,0,Graduate Professional,"Rs 1,68,10,785 ~ 1 Crore+",Rs 0 ~
7,157,Ajay Kumar,https://myneta.info/HimachalPradesh2022/candidate.php?candidate_id=157,BAIJNATH (SC),BSP,1,Others,"Rs 20,25,000 ~ 20 Lacs+","Rs 3,43,500 ~ 3 Lacs+"
8,58,Ajay Mahajan,https://myneta.info/HimachalPradesh2022/candidate.php?candidate_id=58,NURPUR,INC,0,Graduate,"Rs 13,89,36,443 ~ 13 Crore+","Rs 2,29,82,393 ~ 2 Crore+"
9,68,Ajay Shyam,https://myneta.info/HimachalPradesh2022/candidate.php?candidate_id=68,THEOG,BJP,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=HimachalPradesh2022&candidate_id=68&col=ta,https://myneta.info/image_v2.php?myneta_folder=HimachalPradesh2022&candidate_id=68&col=lia
10,382,Ajay Singh,https://myneta.info/HimachalPradesh2022/candidate.php?candidate_id=382,PACHHAD (SC),AAP,0,Graduate,"Rs 85,19,900 ~ 85 Lacs+","Rs 6,00,000 ~ 6 Lacs+"
11,199,Ajay Solanki,https://myneta.info/HimachalPradesh2022/candidate.php?candidate_id=199,NAHAN,INC,2,12th Pass,"Rs 1,18,63,806 ~ 1 Crore+",Rs 0 ~
12,363,Amar Chand,https://myneta.info/HimachalPradesh2022/candidate.php?candidate_id=363,MANALI,Rashtriya Devbhumi Party,1,Graduate Professional,"Rs 1,07,37,418 ~ 1 Crore+","Rs 4,00,000 ~ 4 Lacs+"
