sno,candidate_id,candidate_name,candidate_link,constituency,party,criminal_cases,education,assets,liabilities
1,158,A. Biren Singh,https://myneta.info/manipur2017/candidate.php?candidate_id=158,JIRIBAM,North East India Development Party,0,Graduate Professional,"Rs 29,60,000 ~ 29 Lacs+",Rs 0 ~
2,178,A.s. Hopingson,https://myneta.info/manipur2017/candidate.php?candidate_id=178,PHUNGYAR(ST) ,IND,0,Post Graduate,"Rs 64,48,205 ~ 64 Lacs+","Rs 21,52,330 ~ 21 Lacs+"
3,274,Adim Pamei,https://myneta.info/manipur2017/candidate.php?candidate_id=274,NUNGBA(ST),BJP,0,Graduate,"Rs 17,61,374 ~ 17 Lacs+",Rs 0 ~
4,94,Akoijam Manglemjao Singh,https://myneta.info/manipur2017/candidate.php?candidate_id=94,THOUBAL,IND,0,Doctorate,"Rs 32,80,000 ~ 32 Lacs+",Rs 0 ~
5,53,Akoijam Mirabai Devi,https://myneta.info/manipur2017/candidate.php?candidate_id=53,PATSOI,INC,0,Graduate Professional,"Rs 1,85,84,575 ~ 1 Crore+",Rs 0 ~
6,185,Alfred Kanngam S. Arthur,https://myneta.info/manipur2017/candidate.php?candidate_id=185,UKHRUL,INC,0,12th Pass,"Rs 36,45,23,294 ~ 36 Crore+","Rs 76,975 ~ 76 Thou+"
7,159,Ashab Uddin,https://myneta.info/manipur2017/candidate.php?candidate_id=159,JIRIBAM,IND,0,12th Pass,"Rs 11,13,800 ~ 11 Lacs+",Rs 0 ~
8,114,Athikho Solomon Enah,https://myneta.info/manipur2017/candidate.php?candidate_id=114,KANGPOKPI,Naga Peoples Front,0,Graduate,"Rs 36,20,000 ~ 36 Lacs+",Rs 0 ~
9,130,Athokpam Keshor Singh,https://myneta.info/manipur2017/candidate.php?candidate_id=130,YAISKUL,LJP,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=manipur2017&candidate_id=130&col=ta,https://myneta.info/image_v2.php?myneta_folder=manipur2017&candidate_id=130&col=lia
10,269,Awangbow Newmai,https://myneta.info/manipur2017/candidate.php?candidate_id=269,TAMEI(ST),Naga Peoples Front,0,Post Graduate,"Rs 22,28,427 ~ 22 Lacs+","Rs 82,240 ~ 82 Thou+"
11,165,Bd. Behring Anal,https://myneta.info/manipur2017/candidate.php?candidate_id=165,CHANDEL(ST),Peoples Democratic Alliance,0,Post Graduate,"Rs 1,27,50,336 ~ 1 Crore+",Rs 0 ~
12,103,Ch. Ajang Khongsai,https://myneta.info/manipur2017/candidate.php?candidate_id=103,SAIKUL(ST),National Peoples Party,0,Graduate,"Rs 73,25,752 ~ 73 Lacs+",Rs 0 ~
13,196,Chaltonlien Amo,https://myneta.info/manipur2017/candidate.php?candidate_id=196,TIPAIMUKH(ST),INC,0,Graduate Professional,"Rs 97,76,866 ~ 97 Lacs+",Rs 0 ~
14,33,Changamayum Ganeshlal,https://myneta.info/manipur2017/candidate.php?candidate_id=33,KEISAMTHONG,AIFB,0,Graduate,"Rs 56,27,000 ~ 56 Lacs+",Rs 0 ~
15,228,Chesham Fazoor Rahim,https://myneta.info/manipur2017/candidate.php?candidate_id=228,WABGAI,INC,0,Graduate,"Rs 99,86,821 ~ 99 Lacs+","Rs 11,61,145 ~ 11 Lacs+"
16,201,Chinkholal,https://myneta.info/manipur2017/candidate.php?candidate_id=201,THANLON(ST),INC,0,Graduate Professional,"Rs 2,00,15,464 ~ 2 Crore+",Rs 0 ~
17,223,Chinlunthang Manlun,https://myneta.info/manipur2017/candidate.php?candidate_id=223,SINGHAT(ST),BJP,0,Graduate Professional,"Rs 27,06,078 ~ 27 Lacs+",Rs 0 ~
18,212,Chintwahlian,https://myneta.info/manipur2017/candidate.php?candidate_id=212,CHURACHANDPUR(ST),IND,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=manipur2017&candidate_id=212&col=ta,https://myneta.info/image_v2.php?myneta_folder=manipur2017&candidate_id=212&col=lia
19,166,Chungjalen,https://myneta.info/manipur2017/candidate.php?candidate_id=166,CHANDEL(ST),INC,0,Graduate,"Rs 1,60,000 ~ 1 Lacs+",Rs 0 ~
20,54,Chungkham Thoiba Singh,https://myneta.info/manipur2017/candidate.php?candidate_id=54,PATSOI,National Peoples Party,0,Graduate,"Rs 1,21,24,050 ~ 1 Crore+",Rs 0 ~
21,104,Chungkhokai Doungel,https://myneta.info/manipur2017/candidate.php?candidate_id=104,SAIKUL(ST),NCP,0,Graduate,"Rs 1,22,31,892 ~ 1 Crore+",Rs 0 ~
22,172,D. Korunthang,https://myneta.info/manipur2017/candidate.php?candidate_id=172,TENGNOUPAL(ST),INC,0,Graduate,"Rs 68,51,120 ~ 68 Lacs+","Rs 7,04,850 ~ 7 Lacs+"
23,113,D.d. Thaisii,https://myneta.info/manipur2017/candidate.php?candidate_id=113,KARONG(ST),INC,0,Post Graduate,"Rs 44,48,250 ~ 44 Lacs+",Rs 0 ~
24,213,D.k. Mang,https://myneta.info/manipur2017/candidate.php?candidate_id=213,CHURACHANDPUR(ST),IND,0,Doctorate,"Rs 6,83,000 ~ 6 Lacs+","Rs 2,37,839 ~ 2 Lacs+"
25,174,David,https://myneta.info/manipur2017/candidate.php?candidate_id=174,TENGNOUPAL(ST),National Peoples Party,0,10th Pass,"Rs 5,60,000 ~ 5 Lacs+",Rs 0 ~
26,266,Dilungheing,https://myneta.info/manipur2017/candidate.php?candidate_id=266,TADUBI(ST),LJP,0,Literate,"Rs 90,35,500 ~ 90 Lacs+",Rs 0 ~
27,105,Doukhomang Khongsai,https://myneta.info/manipur2017/candidate.php?candidate_id=105,SAIKUL(ST),North East India Development Party,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=manipur2017&candidate_id=105&col=ta,https://myneta.info/image_v2.php?myneta_folder=manipur2017&candidate_id=105&col=lia
28,18,Dr Nimaichand Luwang,https://myneta.info/manipur2017/candidate.php?candidate_id=18,ANDRO,BJP,0,Post Graduate,"Rs 1,68,18,317 ~ 1 Crore+","Rs 9,01,702 ~ 9 Lacs+"
29,206,Dr. Jainson Haokip,https://myneta.info/manipur2017/candidate.php?candidate_id=206,HENGLEP(ST),AITC,0,Graduate,"Rs 58,45,338 ~ 58 Lacs+",Rs 0 ~
30,71,Dr. Khumujam Ratankumar Singh,https://myneta.info/manipur2017/candidate.php?candidate_id=71,MAYANG IMPHAL,INC,0,Doctorate,"Rs 77,91,125 ~ 77 Lacs+","Rs 4,11,700 ~ 4 Lacs+"
31,197,Dr. Lallukhum Fimate,https://myneta.info/manipur2017/candidate.php?candidate_id=197,TIPAIMUKH(ST),BJP,1,Post Graduate,"Rs 1,95,01,795 ~ 1 Crore+","Rs 10,00,000 ~ 10 Lacs+"
32,8,Dr. Ngairangbam Bijoy Singh,https://myneta.info/manipur2017/candidate.php?candidate_id=8,KHURAI,INC,0,Doctorate,"Rs 1,82,82,062 ~ 1 Crore+",Rs 0 ~
33,254,Dr. V. Alexander Pao,https://myneta.info/manipur2017/candidate.php?candidate_id=254,KARONG(ST),Naga Peoples Front,0,Doctorate,"Rs 1,30,45,862 ~ 1 Crore+",Rs 0 ~
34,131,Elangbam Chand Singh,https://myneta.info/manipur2017/candidate.php?candidate_id=131,YAISKUL,INC,0,Graduate Professional,"Rs 78,88,886 ~ 78 Lacs+","Rs 11,61,145 ~ 11 Lacs+"
35,154,Elangbam Dwijamani Singh,https://myneta.info/manipur2017/candidate.php?candidate_id=154,HIYANGLAM,INC,0,Post Graduate,"Rs 1,44,62,943 ~ 1 Crore+","Rs 8,06,195 ~ 8 Lacs+"
36,22,Erendro Leichonbam,https://myneta.info/manipur2017/candidate.php?candidate_id=22,THANGMEIBAND,Peoples Resurgence Justice Alliance,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=manipur2017&candidate_id=22&col=ta,https://myneta.info/image_v2.php?myneta_folder=manipur2017&candidate_id=22&col=lia
37,270,G.n Kumuiteung (dr. Aku),https://myneta.info/manipur2017/candidate.php?candidate_id=270,TAMEI(ST),INC,0,Doctorate,"Rs 1,03,18,799 ~ 1 Crore+",Rs 0 ~
38,195,Gaikhangam,https://myneta.info/manipur2017/candidate.php?candidate_id=195,NUNGBA(ST),INC,0,12th Pass,"Rs 1,23,96,792 ~ 1 Crore+",Rs 0 ~
39,224,Ginsuanhau,https://myneta.info/manipur2017/candidate.php?candidate_id=224,SINGHAT(ST),INC,0,5th Pass,"Rs 2,59,75,094 ~ 2 Crore+",Rs 0 ~
40,1,Gurumayum Tonsana Sharma,https://myneta.info/manipur2017/candidate.php?candidate_id=1,HEINGANG,Manipur Democratic Peoples Front,0,Doctorate,"Rs 77,97,067 ~ 77 Lacs+",Rs 0 ~
41,160,Habib Ali,https://myneta.info/manipur2017/candidate.php?candidate_id=160,JIRIBAM,National Peoples Party,0,Graduate,"Rs 38,54,350 ~ 38 Lacs+","Rs 12,04,000 ~ 12 Lacs+"
42,232,Haji Asraf Ali,https://myneta.info/manipur2017/candidate.php?candidate_id=232,KHANGABOK,National Peoples Party,0,Graduate,"Rs 10,00,000 ~ 10 Lacs+",Rs 0 ~
43,252,Haobam Robindro Singh,https://myneta.info/manipur2017/candidate.php?candidate_id=252,WANGJING TENTHA,CPI,0,Graduate,"Rs 9,99,850 ~ 9 Lacs+",Rs 0 ~
44,118,Haokholet,https://myneta.info/manipur2017/candidate.php?candidate_id=118,SAITU(ST),BJP,0,10th Pass,"Rs 3,48,19,212 ~ 3 Crore+","Rs 6,94,750 ~ 6 Lacs+"
45,214,Haukhanthang,https://myneta.info/manipur2017/candidate.php?candidate_id=214,CHURACHANDPUR(ST),INC,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=manipur2017&candidate_id=214&col=ta,https://myneta.info/image_v2.php?myneta_folder=manipur2017&candidate_id=214&col=lia
46,41,Heigrujam Nabashyam,https://myneta.info/manipur2017/candidate.php?candidate_id=41,SINGJAMEI,AITC,0,Post Graduate,"Rs 98,64,952 ~ 98 Lacs+",Rs 0 ~
47,45,Heikham Dingo Singh,https://myneta.info/manipur2017/candidate.php?candidate_id=45,SEKMAI(SC),BJP,0,Graduate,"Rs 9,28,000 ~ 9 Lacs+",Rs 0 ~
48,86,Heisnam Kulachandra,https://myneta.info/manipur2017/candidate.php?candidate_id=86,THANGA,NCP,1,Post Graduate,"Rs 18,73,455 ~ 18 Lacs+",Rs 0 ~
49,34,Heisnam Lokeshwar,https://myneta.info/manipur2017/candidate.php?candidate_id=34,KEISAMTHONG,LJP,0,Graduate,"Rs 21,67,800 ~ 21 Lacs+",Rs 0 ~
50,225,Henlianthang Thanglet,https://myneta.info/manipur2017/candidate.php?candidate_id=225,SINGHAT(ST),National Peoples Party,0,Graduate Professional,"Rs 1,38,58,902 ~ 1 Crore+",Rs 0 ~
51,220,Holkholun Lhungdim,https://myneta.info/manipur2017/candidate.php?candidate_id=220,SAIKOT(ST),LJP,0,Post Graduate,"Rs 73,56,706 ~ 73 Lacs+",Rs 0 ~
52,106,Horngam,https://myneta.info/manipur2017/candidate.php?candidate_id=106,SAIKUL(ST),AITC,0,12th Pass,"Rs 11,05,500 ~ 11 Lacs+",Rs 0 ~
53,21,Huirem Bimol,https://myneta.info/manipur2017/candidate.php?candidate_id=21,LAMLAI,CPI,0,12th Pass,"Rs 23,34,670 ~ 23 Lacs+",Rs 0 ~
