sno,candidate_id,candidate_name,candidate_link,constituency,party,criminal_cases,education,assets,liabilities
1,106,Adv. George Kurian,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=106,KANJIRAPPALLY,BJP,1,Graduate Professional,"Rs 3,10,31,207 ~ 3 Crore+","Rs 1,87,713 ~ 1 Lacs+"
2,11,Adv.P. Aisha Potty,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=11,KOTTARAKKARA,INC,0,Post Graduate,"Rs 91,25,093 ~ 91 Lacs+",Rs 0 ~
3,43,P.A Mohamed Riyas,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=43,BEYPORE,CPI(M),12,Graduate Professional,"Rs 2,30,62,078 ~ 2 Crore+",Rs 0 ~
4,735,Sasikala,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=735,NEMOM,IND,0,8th Pass,"Rs 11,000 ~ 11 Thou+",Rs 0 ~
5,873,A C Jalaluddheen,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=873,THALASSERY,Social Democratic Party Of India,0,8th Pass,"Rs 53,26,054 ~ 53 Lacs+",Rs 0 ~
6,148,A C Moideen,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=148,KUNNAMKULAM,CPI(M),2,8th Pass,"Rs 1,72,43,092 ~ 1 Crore+",Rs 0 ~
7,413,A D Biju,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=413,CHALAKKUDY,IND,1,Post Graduate,"Rs 5,50,84,700 ~ 5 Crore+","Rs 59,65,525 ~ 59 Lacs+"
8,804,A K M Ashraf,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=804,MANJESHWAR,Indian Union Muslim League,7,Graduate,"Rs 1,20,04,150 ~ 1 Crore+","Rs 25,32,663 ~ 25 Lacs+"
9,163,A Prabhakaran,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=163,MALAMPUZHA,CPI(M),0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Kerala2026&candidate_id=163&col=ta,https://myneta.info/image_v2.php?myneta_folder=Kerala2026&candidate_id=163&col=lia
10,97,A Rajeena,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=97,KALAMASSERY,SUCI(C),0,Graduate,"Rs 10,79,215 ~ 10 Lacs+",Rs 0 ~
11,14,A Saboora,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=14,THIRUVANANTHAPURAM,SUCI(C),0,12th Pass,"Rs 7,70,683 ~ 7 Lacs+",Rs 0 ~
12,141,A Sajeena,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=141,KOZHIKODE NORTH,SUCI(C),0,Post Graduate,"Rs 1,26,218 ~ 1 Lacs+",Rs 0 ~
13,785,A Suresh,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=785,MALAMPUZHA,INC,0,Graduate,"Rs 1,65,53,459 ~ 1 Crore+","Rs 64,79,004 ~ 64 Lacs+"
14,642,A. P. Gangadharan,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=642,PAYYANNUR,BJP,0,10th Pass,"Rs 66,08,000 ~ 66 Lacs+","Rs 14,00,000 ~ 14 Lacs+"
15,737,A. Thankappan,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=737,NEMMARA,INC,12,10th Pass,"Rs 2,25,49,347 ~ 2 Crore+","Rs 1,21,41,884 ~ 1 Crore+"
16,309,A.D Thomas,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=309,ALAPPUZHA,INC,18,Graduate,"Rs 39,327 ~ 39 Thou+","Rs 4,28,577 ~ 4 Lacs+"
17,794,A.K.Saseendran S/O Kunjambu,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=794,ELATHUR,NCP (Sharadchandra Pawar),0,Others,"Rs 2,49,60,423 ~ 2 Crore+",Rs 0 ~
18,610,A.M. Muhammed Riyas,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=610,KAIPAMANGALAM,Social Democratic Party Of India,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Kerala2026&candidate_id=610&col=ta,https://myneta.info/image_v2.php?myneta_folder=Kerala2026&candidate_id=610&col=lia
19,192,A.N.Anurag,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=192,NEMMARA,Bharath Dharma Jana Sena,0,Post Graduate,"Rs 2,66,16,768 ~ 2 Crore+","Rs 6,00,000 ~ 6 Lacs+"
20,299,A.P Anilkumar,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=299,WANDOOR (SC),INC,0,12th Pass,"Rs 95,08,823 ~ 95 Lacs+",Rs 0 ~
21,434,A.P. Prasad S/O Purushothaman,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=434,CHERTHALA,IND,0,10th Pass,"Rs 21,32,900 ~ 21 Lacs+","Rs 2,50,000 ~ 2 Lacs+"
22,904,Abbas,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=904,THRITHALA,IND,0,5th Pass,"Rs 61,17,000 ~ 61 Lacs+","Rs 35,29,591 ~ 35 Lacs+"
23,664,Abdu Rasak S/O Muhammed,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=664,KUNNAMANGALAM,IND,0,10th Pass,"Rs 51,16,040 ~ 51 Lacs+","Rs 3,00,000 ~ 3 Lacs+"
24,468,Abdul Azeez Kadalundi,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=468,VALLIKKUNNU,AAP,0,12th Pass,"Rs 61,80,000 ~ 61 Lacs+",Rs 0 ~
25,793,Abdul Basith Atholi,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=793,ELATHUR,AAP,0,Others,"Rs 57,72,990 ~ 57 Lacs+",Rs 0 ~
26,789,Abdul Gafoor Master O.P.K,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=789,MALAPPURAM,IND,0,Others,"Rs 4,49,11,238 ~ 4 Crore+",Rs 0 ~
27,883,Abdul Jaleel K T S/O Moideen K T,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=883,THAVANUR,IND,0,5th Pass,https://myneta.info/image_v2.php?myneta_folder=Kerala2026&candidate_id=883&col=ta,https://myneta.info/image_v2.php?myneta_folder=Kerala2026&candidate_id=883&col=lia
28,882,Abdul Jaleel S/O Kadheeja,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=882,THAVANUR,Social Democratic Party Of India,0,10th Pass,"Rs 53,07,000 ~ 53 Lacs+",Rs 0 ~
29,396,Abdul Kareem. V. V,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=396,AZHIKODE,IND,0,8th Pass,"Rs 9,39,515 ~ 9 Lacs+","Rs 2,58,000 ~ 2 Lacs+"
30,483,Abdul Khadar Bichava,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=483,KONDOTTY,Social Democratic Party Of India,0,Graduate,"Rs 17,06,500 ~ 17 Lacs+",Rs 0 ~
31,806,Abdul Latheef I,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=806,MANJESHWAR,IND,0,10th Pass,"Rs 40,93,000 ~ 40 Lacs+",Rs 0 ~
32,832,Abdul Najeeb S/O Mohamed,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=832,PERINTHALMANNA,IND,0,8th Pass,"Rs 15,88,923 ~ 15 Lacs+",Rs 0 ~
33,833,Abdul Najeeb S/O Veerappu,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=833,PERINTHALMANNA,IND,2,8th Pass,"Rs 3,03,000 ~ 3 Lacs+",Rs 0 ~
34,323,Abdul Rafeeq Chemban,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=323,VENGARA,IND,0,8th Pass,"Rs 71,64,000 ~ 71 Lacs+",Rs 0 ~
35,665,Abdul Razak S/O Koyakutty,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=665,KUNNAMANGALAM,IND,0,12th Pass,"Rs 1,45,07,950 ~ 1 Crore+",Rs 0 ~
36,867,Abdul Salam K P,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=867,TALIPARAMBA,IND,0,8th Pass,https://myneta.info/image_v2.php?myneta_folder=Kerala2026&candidate_id=867&col=ta,https://myneta.info/image_v2.php?myneta_folder=Kerala2026&candidate_id=867&col=lia
37,500,Abdul Shukoor,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=500,KODUVALLY,IND,0,12th Pass,"Rs 6,50,000 ~ 6 Lacs+","Rs 20,000 ~ 20 Thou+"
38,780,Abdulla,https://www.myneta.info/Kerala2026/candidate.php?candidate_id=780,KUTTIADI,IND,0,Literate,"Rs 36,70,810 ~ 36 Lacs+",Rs 0 ~
