sno,candidate_id,candidate_name,candidate_link,constituency,party,criminal_cases,education,assets,liabilities
1,3368,A.Amalan Savarimuthu,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=3368,TIRUPPATHUR,Indiya Jananayaka Katchi,1,Graduate,"Rs 67,59,267 ~ 67 Lacs+","Rs 6,06,600 ~ 6 Lacs+"
2,3852,A.Joshva,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=3852,THIRUPORUR,IND,0,Illiterate,"Rs 1,70,000 ~ 1 Lacs+",Rs 0 ~
3,2452,Arul Murugan A,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=2452,COIMBATORE NORTH,IND,0,5th Pass,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=2452&col=ta,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=2452&col=lia
4,3131,Arumugam K,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=3131,USILAMPATTI,IND,0,Literate,"Rs 1,11,65,308 ~ 1 Crore+","Rs 20,00,000 ~ 20 Lacs+"
5,2468,Arunkumar.T,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=2468,KAVUNDAMPALAYAM,IND,0,Graduate Professional,"Rs 11,44,500 ~ 11 Lacs+",Rs 0 ~
6,2160,Devappa Alias Devagowda.Y,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=2160,THALLY,IND,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=2160&col=ta,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=2160&col=lia
7,1954,Ganesan.R,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=1954,SIVAKASI,IND,0,10th Pass,"Rs 7,13,000 ~ 7 Lacs+","Rs 3,62,000 ~ 3 Lacs+"
8,3702,P.Parthiban,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=3702,SHOLINGHUR,IND,0,10th Pass,"Rs 8,61,570 ~ 8 Lacs+",Rs 0 ~
9,3276,S. Gandipan,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=3276,THIRUMAYAM,My India Party,0,5th Pass,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=3276&col=ta,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=3276&col=lia
10,24,A . Ajith Kumar,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=24,VILLIVAKKAM,IND,0,Post Graduate,"Rs 26,18,977 ~ 26 Lacs+","Rs 6,99,910 ~ 6 Lacs+"
11,1783,A . Vetriazhagan,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=1783,VILLIVAKKAM,DMK,0,Post Graduate,"Rs 23,27,62,681 ~ 23 Crore+","Rs 5,00,34,617 ~ 5 Crore+"
12,734,A G Panchatcharam,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=734,TIRUVANNAMALAI,Amma Makkal Munnettra Kazagam,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=734&col=ta,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=734&col=lia
13,2177,A George Benny,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=2177,THOUSAND LIGHTS,IND,0,Others,"Rs 20,80,000 ~ 20 Lacs+","Rs 30,000 ~ 30 Thou+"
14,624,A Kathirvel,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=624,SALEM WEST,My India Party,0,10th Pass,"Rs 63,50,000 ~ 63 Lacs+","Rs 3,00,000 ~ 3 Lacs+"
15,28,A Nakkeeran,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=28,TIRUVANNAMALAI,IND,0,5th Pass,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=28&col=ta,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=28&col=lia
16,67,A P Jayasankaran,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=67,ATTUR (SC),AIADMK,0,Others,"Rs 5,61,14,528 ~ 5 Crore+","Rs 7,25,959 ~ 7 Lacs+"
17,1864,A Palanisamy,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=1864,MAYILADUTHURAI,Pattali Makkal Katchi,3,Graduate,"Rs 58,50,000 ~ 58 Lacs+","Rs 21,00,000 ~ 21 Lacs+"
18,2007,A Rajendran,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=2007,SALEM WEST,DMK,1,8th Pass,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=2007&col=ta,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=2007&col=lia
19,2765,A Rameshkumar,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=2765,SALEM NORTH,IND,0,Others,"Rs 17,22,000 ~ 17 Lacs+",Rs 0 ~
20,2513,A. Abdul Gafoor,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=2513,THONDAMUTHUR,IND,0,Graduate,"Rs 8,000 ~ 8 Thou+",Rs 0 ~
21,1249,A. Anandan,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=1249,KATTUMANNARKOIL (SC),IND,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=1249&col=ta,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=1249&col=lia
22,2114,A. Ayyasamy,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=2114,VRIDHACHALAM,BSP,0,12th Pass,"Rs 4,34,000 ~ 4 Lacs+",Rs 0 ~
23,2201,A. Gnanasekar,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=2201,TIRUPATTUR,Amma Makkal Munnettra Kazagam,0,12th Pass,"Rs 53,09,01,660 ~ 53 Crore+","Rs 27,37,05,382 ~ 27 Crore+"
24,2151,A. Jayaprakash,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=2151,ANNA NAGAR,IND,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=2151&col=ta,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=2151&col=lia
25,2203,A. Jeyamma,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=2203,TIRUPATTUR,Anaithu Makkal Puratchi Katchi,0,5th Pass,"Rs 5,83,210 ~ 5 Lacs+",Rs 0 ~
26,2561,A. Kalaivanan,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=2561,POOMPUHAR,IND,0,10th Pass,"Rs 2,10,107 ~ 2 Lacs+","Rs 1,00,000 ~ 1 Lacs+"
27,2360,A. Manikandan,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=2360,VRIDHACHALAM,IND,0,5th Pass,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=2360&col=ta,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=2360&col=lia
28,2070,A. Nallathambi,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=2070,TIRUPATTUR,DMK,5,10th Pass,"Rs 1,95,36,484 ~ 1 Crore+","Rs 46,76,085 ~ 46 Lacs+"
29,3572,A. Raja Mohamed,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=3572,THIRUVERUMBUR,IND,0,5th Pass,"Rs 10,88,443 ~ 10 Lacs+","Rs 3,04,000 ~ 3 Lacs+"
30,3452,A. Sardar Babu,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=3452,UDHAGAMANDALAM,IND,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=3452&col=ta,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=3452&col=lia
31,4261,A.Abrahamlincon,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=4261,ALANDUR,IND,0,Graduate,"Rs 31,632 ~ 31 Thou+",Rs 0 ~
32,3478,A.Abthahir,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=3478,BODINAYAKKANUR,IND,0,Illiterate,"Rs 40,000 ~ 40 Thou+",Rs 0 ~
33,2678,A.Alappan,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=2678,NILAKKOTTAI (SC),IND,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=2678&col=ta,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=2678&col=lia
34,359,A.Arunkumar,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=359,ARANI,IND,0,10th Pass,"Rs 31,12,544 ~ 31 Lacs+","Rs 13,27,896 ~ 13 Lacs+"
35,2057,A.Ashok Kumar,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=2057,THOOTHUKUDI,BSP,0,Post Graduate,"Rs 15,73,000 ~ 15 Lacs+","Rs 1,00,000 ~ 1 Lacs+"
36,2704,A.Balasubramani,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=2704,NATHAM,IND,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=2704&col=ta,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=2704&col=lia
37,876,A.Bannari,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=876,BHAVANISAGAR (SC),AIADMK,0,Graduate,"Rs 25,48,917 ~ 25 Lacs+","Rs 11,50,000 ~ 11 Lacs+"
38,3717,A.C.Kesavan,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=3717,ARCOT,BSP,0,10th Pass,"Rs 2,48,000 ~ 2 Lacs+",Rs 0 ~
39,3591,A.C.Manoharan,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=3591,MANACHANALLUR,IND,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=3591&col=ta,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=3591&col=lia
40,582,"A.C.Mohan Raj B.P.T.,",https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=582,PERIYAKULAM (SC),IND,0,Graduate Professional,"Rs 17,23,469 ~ 17 Lacs+","Rs 4,50,000 ~ 4 Lacs+"
41,1736,A.Chandran,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=1736,VELACHERY,MGR Makkal Katchi,0,10th Pass,Nil,Rs 0 ~
42,3600,A.Chandran,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=3600,MUSIRI,IND,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=3600&col=ta,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=3600&col=lia
43,3803,A.Dhanasekar,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=3803,SHOLINGANALLUR,IND,0,5th Pass,"Rs 9,80,000 ~ 9 Lacs+",Rs 0 ~
44,3723,A.Ganesan,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=3723,KADAYANALLUR,IND,0,8th Pass,"Rs 12,65,725 ~ 12 Lacs+","Rs 30,000 ~ 30 Thou+"
45,1203,A.Ganesan,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=1203,KARAIKUDI,IND,0,Graduate Professional,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=1203&col=ta,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=1203&col=lia
46,1834,A.Gauthaman,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=1834,ARAKKONAM (SC),IND,0,10th Pass,"Rs 26,500 ~ 26 Thou+",Rs 0 ~
47,2378,A.Gnanapandithan,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=2378,CUDDALORE,DMDK,0,Graduate Professional,"Rs 1,49,16,738 ~ 1 Crore+","Rs 30,39,500 ~ 30 Lacs+"
48,3793,A.I.Ahamed Shah,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=3793,SHOLINGANALLUR,IND,0,Graduate Professional,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=3793&col=ta,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=3793&col=lia
49,340,A.J.Devendhiran,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=340,VANIYAMBADI,Naam Tamilar Katchi,0,Graduate Professional,"Rs 21,48,092 ~ 21 Lacs+","Rs 13,30,000 ~ 13 Lacs+"
50,729,A.J.Suresh,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=729,TIRUTTANI,IND,1,Graduate Professional,"Rs 26,55,000 ~ 26 Lacs+","Rs 35,00,000 ~ 35 Lacs+"
51,1316,A.Jagadish Kumar,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=1316,KOLATHUR,Makkal Needhi Maiam,1,12th Pass,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=1316&col=ta,https://myneta.info/image_v2.php?myneta_folder=TamilNadu2021&candidate_id=1316&col=lia
