sno,candidate_id,candidate_name,candidate_link,constituency,party,criminal_cases,education,assets,liabilities
1,118,A Anbalagan,https://myneta.info/Puducherry2026/candidate.php?candidate_id=118,OUPALAM,AIADMK,4,10th Pass,"Rs 7,12,90,900 ~ 7 Crore+","Rs 29,11,785 ~ 29 Lacs+"
2,98,A Dinesan,https://myneta.info/Puducherry2026/candidate.php?candidate_id=98,MAHE,BJP,0,Others,"Rs 2,09,23,156 ~ 2 Crore+","Rs 13,23,000 ~ 13 Lacs+"
3,165,A Velu,https://myneta.info/Puducherry2026/candidate.php?candidate_id=165,NETTAPAKKAM (SC),IND,0,Not Given,https://myneta.info/image_v2.php?myneta_folder=Puducherry2026&candidate_id=165&col=ta,https://myneta.info/image_v2.php?myneta_folder=Puducherry2026&candidate_id=165&col=lia
4,6,A. Arulprakash,https://myneta.info/Puducherry2026/candidate.php?candidate_id=6,BAHOUR,IND,0,Post Graduate,"Rs 29,94,012 ~ 29 Lacs+","Rs 7,19,000 ~ 7 Lacs+"
5,233,A. Dhinakaran,https://myneta.info/Puducherry2026/candidate.php?candidate_id=233,MUDALIARPET,IND,0,Graduate,"Rs 13,36,501 ~ 13 Lacs+","Rs 11,90,000 ~ 11 Lacs+"
6,116,A. Gandhi,https://myneta.info/Puducherry2026/candidate.php?candidate_id=116,ORLEAMPETH,AIADMK,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Puducherry2026&candidate_id=116&col=ta,https://myneta.info/image_v2.php?myneta_folder=Puducherry2026&candidate_id=116&col=lia
7,278,A. Jayakumar,https://myneta.info/Puducherry2026/candidate.php?candidate_id=278,NELLITHOPE,Latchiya Jananayaka Katchi (LJK),0,12th Pass,"Rs 28,95,05,120 ~ 28 Crore+","Rs 15,27,04,722 ~ 15 Crore+"
8,36,A. Johnkumar,https://myneta.info/Puducherry2026/candidate.php?candidate_id=36,MUDALIARPET,BJP,2,Illiterate,"Rs 59,78,13,050 ~ 59 Crore+","Rs 1,49,38,300 ~ 1 Crore+"
9,35,A. Namassivayam,https://myneta.info/Puducherry2026/candidate.php?candidate_id=35,MANNADIPET,BJP,0,Others,https://myneta.info/image_v2.php?myneta_folder=Puducherry2026&candidate_id=35&col=ta,https://myneta.info/image_v2.php?myneta_folder=Puducherry2026&candidate_id=35&col=lia
10,264,A. P. R. Vadivel,https://myneta.info/Puducherry2026/candidate.php?candidate_id=264,KADIRGAMAM,DMK,1,10th Pass,"Rs 17,11,44,276 ~ 17 Crore+","Rs 31,44,620 ~ 31 Lacs+"
11,192,A. P. Sivakumar,https://myneta.info/Puducherry2026/candidate.php?candidate_id=192,ORLEAMPETH,IND,0,Graduate,"Rs 87,000 ~ 87 Thou+","Rs 3,00,000 ~ 3 Lacs+"
12,4,A. Ragu Alias Ragunathan,https://myneta.info/Puducherry2026/candidate.php?candidate_id=4,ARIANKUPPAM,IND,2,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Puducherry2026&candidate_id=4&col=ta,https://myneta.info/image_v2.php?myneta_folder=Puducherry2026&candidate_id=4&col=lia
13,328,A. Raja Mohamed,https://myneta.info/Puducherry2026/candidate.php?candidate_id=328,THIRUNALLAR,Tamilaga Vettri Kazhagam,4,Others,"Rs 58,54,164 ~ 58 Lacs+","Rs 2,65,000 ~ 2 Lacs+"
14,269,A. Vengadesh,https://myneta.info/Puducherry2026/candidate.php?candidate_id=269,KARAIKAL NORTH,Tamilaga Vettri Kazhagam,0,Others,"Rs 61,78,000 ~ 61 Lacs+",Rs 0 ~
